As. Pct,Blk Pct,Box +-,DRB Pct,DWS,Deff. Box +-,FG3A PerFGA%,Fta PerFGA%,GP,MP,ORB Pct,OWS,Off. Box +-,PER,Stl Pct,TO Pct,TRB Pct,TS %,Teams,Usg Pct,VORP,WS,WS Per 48,age,name,position
2.1,9.6,-7.2,14.4,0.2,3.1,.594,.375,18,124,5.5,-0.5,-10.3,1.9,0.8,21.2,10.0,.295,Zhou Qi,16.8,-0.2,-0.3,-0.104,22,Zhou Qi,C
10.6,0.0,-10.8,25.8,0.0,-1.9,.667,.667,3,13,0.0,0.0,-8.9,2.9,0.0,34.0,13.0,.515,Tim Quarterman,20.0,0.0,0.0,-0.083,23,Tim Quarterman,SG
10.4,2.4,-1.5,24.1,0.5,0.3,.000,.237,36,516,11.6,0.7,-1.7,16.6,1.2,17.3,17.7,.599,Ivan Rabb,17.7,0.1,1.2,.109,20,Ivan Rabb,PF
15.8,1.7,0.9,22.8,2.6,0.6,.050,.470,82,2190,8.9,4.0,0.4,19.9,0.9,16.3,15.9,.606,Julius Randle,25.3,1.6,6.6,.145,23,Julius Randle,C
,,,,,,,,,,,,,,,,,,,,,,,,,
14.9,0.6,-1.8,23.7,1.2,-1.2,.193,.140,59,1508,7.0,0.3,-0.6,17.3,1.4,12.5,15.0,.529,Zach Randolph,27.6,0.1,1.5,.048,36,Zach Randolph,PF
23.0,2.4,-10.7,5.0,0.1,-2.0,.333,.214,5,118,0.0,-0.5,-8.7,0.9,2.6,19.3,2.5,.315,Xavier Rathan-Mayes,21.7,-0.3,-0.4,-0.171,23,Xavier Rathan-Mayes,SG
15.1,0.2,0.0,8.3,1.8,-2.6,.523,.248,70,2116,0.5,4.8,2.6,15.9,0.8,9.6,4.5,.614,J.J. Redick,21.7,1.1,6.6,.150,33,J.J. Redick,SG
7.6,0.7,-6.7,16.6,0.2,-1.0,.500,.158,21,242,0.9,-0.5,-5.8,4.8,2.0,11.0,8.6,.388,Davon Reed,16.0,-0.3,-0.3,-0.060,22,Davon Reed,SG
3.6,4.3,-0.9,21.8,0.5,-0.1,.017,.455,42,428,9.1,1.0,-0.8,19.2,1.0,11.6,15.5,.671,Willie Reed,16.6,0.1,1.5,.172,27,Willie Reed,C
3.3,4.4,-0.8,22.0,0.5,0.0,.017,.458,39,419,9.3,1.0,-0.8,19.4,1.0,11.6,15.7,.669,Willie Reed,16.8,0.1,1.5,.171,27,Willie Reed,C
15.9,0.0,-2.5,12.5,0.0,-2.2,.000,.000,3,9,0.0,0.0,-0.3,8.8,0.0,0.0,6.1,1.000,Willie Reed,4.9,0.0,0.0,.187,27,Willie Reed,C
13.2,2.4,1.4,9.0,3.5,1.5,.380,.160,81,2689,2.9,1.8,-0.1,13.6,2.3,12.9,6.0,.551,Josh Richardson,18.2,2.3,5.4,.096,24,Josh Richardson,SF
5.6,0.3,-6.4,10.6,0.1,-2.1,.444,.244,26,324,1.7,-0.2,-4.3,5.9,1.6,9.1,6.0,.446,Malachi Richardson,15.2,-0.4,-0.1,-0.015,22,Malachi Richardson,SG
5.7,0.3,-6.3,10.4,0.1,-2.0,.443,.250,25,319,1.7,-0.2,-4.3,5.8,1.6,9.3,5.9,.445,Malachi Richardson,15.2,-0.3,-0.1,-0.016,22,Malachi Richardson,SG
0.0,0.0,-11.5,22.0,0.0,-6.4,.500,.000,1,5,0.0,0.0,-5.1,10.5,0.0,0.0,11.2,.500,Malachi Richardson,17.5,0.0,0.0,.045,22,Malachi Richardson,SG
17.5,0.6,-0.9,6.2,1.0,-1.7,.447,.198,61,2057,1.5,1.4,0.8,12.6,1.7,11.1,3.9,.526,Austin Rivers,20.6,0.6,2.4,.056,25,Austin Rivers,SG
6.0,3.1,1.5,12.2,1.3,2.8,.222,.235,39,1037,7.8,0.8,-1.3,10.9,2.2,14.4,9.9,.543,Andre Roberson,8.6,0.9,2.2,.100,26,Andre Roberson,SG
0.0,0.0,-8.2,26.0,0.0,-2.6,.000,.000,1,13,17.4,0.0,-5.7,10.5,3.8,0.0,21.7,.333,Devin Robinson,10.2,0.0,0.0,.098,22,Devin Robinson,SF
6.8,0.3,-1.8,8.6,0.3,-0.9,.400,.129,23,338,3.7,0.4,-0.9,10.8,1.9,5.3,6.2,.529,Glenn Robinson,12.5,0.0,0.6,.088,24,Glenn Robinson,SF
42.2,0.5,-1.1,14.2,1.7,-0.7,.304,.093,65,1705,2.0,1.9,-0.4,15.3,2.0,22.7,8.4,.522,Rajon Rondo,16.9,0.4,3.6,.101,31,Rajon Rondo,PG
13.6,0.8,-7.8,5.8,0.1,-3.9,.161,.247,25,420,3.5,-0.2,-3.8,11.5,0.8,14.5,4.7,.507,Derrick Rose,25.4,-0.6,-0.2,-0.018,29,Derrick Rose,PG
13.0,1.1,-7.7,6.8,0.0,-3.8,.182,.311,16,308,3.7,-0.1,-3.9,11.6,0.5,15.7,5.3,.523,Derrick Rose,25.6,-0.4,-0.1,-0.014,29,Derrick Rose,PG
15.2,0.0,-8.1,3.1,0.0,-4.3,.111,.093,9,112,3.1,-0.1,-3.8,11.2,1.8,11.1,3.1,.463,Derrick Rose,25.0,-0.2,-0.1,-0.029,29,Derrick Rose,PG
9.3,1.5,-2.1,11.6,0.5,0.1,.487,.188,24,600,1.8,-0.2,-2.2,9.9,2.2,12.3,6.7,.505,Terrence Ross,17.3,0.0,0.3,.025,26,Terrence Ross,SG
17.5,0.8,1.8,16.3,3.4,1.0,.503,.186,80,2068,3.4,2.2,0.8,15.1,1.9,8.5,9.9,.520,Terry Rozier,20.4,2.0,5.6,.130,23,Terry Rozier,PG
28.4,0.4,1.7,15.3,3.8,1.6,.330,.307,77,2254,2.2,1.5,0.1,15.4,2.7,18.1,8.8,.537,Ricky Rubio,22.9,2.1,5.3,.112,27,Ricky Rubio,PG
35.7,1.0,-0.4,13.8,0.9,-1.2,.414,.195,48,1234,2.6,-0.5,0.8,15.2,1.4,16.8,8.1,.509,D'Angelo Russell,30.8,0.5,0.4,.014,21,D'Angelo Russell,PG
12.7,1.6,-0.3,25.2,2.2,0.5,.056,.339,74,1810,10.4,2.5,-0.8,17.5,1.1,15.3,17.8,.567,Domantas Sabonis,22.1,0.8,4.7,.126,21,Domantas Sabonis,C
3.9,6.1,-0.7,19.7,0.4,1.9,.123,.198,22,344,6.7,0.4,-2.6,13.9,1.2,8.3,12.9,.585,JaKarr Sampson,12.5,0.1,0.8,.114,24,JaKarr Sampson,SF
13.0,0.7,1.4,16.4,2.8,-0.2,.448,.233,78,2310,7.5,3.8,1.6,15.8,1.1,13.1,12.1,.582,Dario Šarić,20.9,2.0,6.6,.137,23,Dario Šarić,PF
,,,,,,,,,,,,,,,,,,,,,,,,,
24.8,0.8,1.1,11.1,1.3,-0.2,.263,.250,73,1643,5.0,3.7,1.3,15.4,1.6,16.3,8.0,.615,Tomáš Satoranský,13.7,1.3,5.0,.145,26,Tomáš Satoranský,SG
36.2,0.2,-0.7,8.8,1.0,-2.2,.229,.231,67,2078,2.4,1.5,1.5,17.3,1.7,12.7,5.6,.515,Dennis Schröder,30.4,0.7,2.6,.059,24,Dennis Schröder,PG
9.1,0.6,-2.3,15.8,1.0,-1.8,.311,.145,76,1406,4.0,1.4,-0.5,13.6,0.8,12.4,9.9,.599,Mike Scott,20.0,-0.1,2.5,.085,29,Mike Scott,PF
6.3,1.3,1.9,18.4,1.6,2.3,.350,.225,38,806,4.1,1.0,-0.3,15.8,3.2,10.2,11.3,.591,Thabo Sefolosha,16.4,0.8,2.6,.156,33,Thabo Sefolosha,SF
16.0,0.7,-4.0,6.8,0.2,-3.3,.454,.219,35,692,2.6,0.1,-0.7,11.8,1.3,15.5,4.7,.551,Wayne Selden,22.6,-0.4,0.3,.023,23,Wayne Selden,SG
27.2,0.4,-5.2,9.1,0.3,-2.2,.222,.487,28,392,1.7,0.1,-3.0,11.2,1.8,17.4,5.4,.479,Ramon Sessions,19.3,-0.3,0.3,.039,31,Ramon Sessions,PG
21.9,0.5,-7.1,11.2,0.1,-1.2,.208,.283,13,167,0.7,-0.3,-5.9,6.2,2.1,20.1,6.0,.403,Ramon Sessions,19.5,-0.2,-0.2,-0.065,31,Ramon Sessions,PG
31.1,0.4,-3.7,7.5,0.1,-2.9,.234,.656,15,225,2.5,0.4,-0.8,14.9,1.5,15.4,5.0,.533,Ramon Sessions,19.1,-0.1,0.5,.116,31,Ramon Sessions,PG
8.1,1.2,-4.0,13.6,0.2,-0.1,.448,.259,14,276,2.9,-0.2,-3.9,6.4,1.6,19.9,8.3,.480,Iman Shumpert,12.9,-0.1,0.0,-0.006,27,Iman Shumpert,SG
13.5,2.0,2.1,18.6,2.5,2.2,.265,.175,81,1679,5.4,2.1,0.0,14.5,1.8,11.1,12.1,.549,Pascal Siakam,15.7,1.7,4.7,.133,23,Pascal Siakam,PF
0.0,0.0,-13.4,15.4,0.0,-0.8,.667,.000,2,7,15.8,-0.1,-12.6,-4.9,7.1,0.0,15.6,.000,Xavier Silas,19.1,0.0,0.0,-0.250,30,Xavier Silas,SG
37.4,2.1,4.6,19.5,5.0,3.6,.011,.342,81,2732,5.9,4.2,1.0,20.0,2.5,19.5,13.0,.557,Ben Simmons,22.3,4.6,9.2,.162,21,Ben Simmons,PG
13.3,0.6,-2.3,9.7,1.1,-1.3,.268,.317,69,2029,3.3,0.8,-1.0,12.7,1.4,14.4,6.5,.555,Jonathon Simmons,22.0,-0.2,1.9,.045,28,Jonathon Simmons,SG
16.5,0.7,-6.0,6.6,0.2,-2.1,.206,.132,32,643,2.5,-0.4,-3.9,7.7,1.4,18.0,4.5,.490,Kobi Simmons,17.0,-0.6,-0.2,-0.013,20,Kobi Simmons,PG
4.8,0.0,-11.8,17.5,0.0,-4.2,.238,.619,12,59,1.8,-0.1,-7.6,5.9,0.8,10.1,9.4,.430,Kyle Singler,21.6,-0.1,0.0,-0.031,29,Kyle Singler,SF
23.7,1.2,-0.5,9.8,2.5,1.1,.483,.258,54,1614,3.0,-0.6,-1.6,10.8,2.2,18.4,6.4,.479,Marcus Smart,19.4,0.6,1.9,.056,23,Marcus Smart,SG
29.5,0.8,-2.2,11.8,1.7,-0.7,.331,.188,69,2049,2.6,-2.4,-1.5,12.8,1.7,14.9,7.0,.473,Dennis Smith,28.9,-0.1,-0.7,-0.017,20,Dennis Smith,PG
28.4,0.9,-1.2,10.9,2.0,-0.6,.126,.145,82,2043,1.4,2.4,-0.6,15.4,1.6,11.2,6.1,.525,Ish Smith,20.8,0.4,4.4,.102,29,Ish Smith,PG
8.6,0.4,-1.7,10.1,0.9,-1.0,.640,.094,80,2244,1.5,0.6,-0.6,8.4,1.5,11.6,5.9,.534,J.R. Smith,13.8,0.2,1.4,.031,32,J.R. Smith,SG
7.4,4.0,-6.0,13.9,0.3,-1.1,.278,.183,33,285,7.2,-0.2,-4.8,8.8,0.5,11.4,10.5,.455,Jason Smith,21.7,-0.3,0.0,.003,31,Jason Smith,C
0.0,0.0,-13.4,8.7,0.0,-7.4,.000,.000,3,12,28.1,0.0,-6.0,3.5,0.0,0.0,18.1,.250,Josh Smith,14.4,0.0,0.0,-0.013,32,Josh Smith,PF
6.5,1.2,-1.8,7.5,0.7,-1.3,.631,.113,75,2053,0.5,1.6,-0.5,8.5,1.1,7.5,4.0,.578,Tony Snell,10.6,0.1,2.4,.056,26,Tony Snell,SG
,,,,,,,,,,,,,,,,,,,,,,,,,
9.8,2.6,-2.8,18.4,0.5,-2.9,.668,.158,52,675,3.4,0.1,0.2,13.7,0.6,9.7,10.8,.539,Marreese Speights,26.9,-0.1,0.6,.045,30,Marreese Speights,C
11.1,0.6,-4.0,12.3,0.3,-1.8,.649,.188,41,523,0.8,0.1,-2.1,9.0,0.8,13.5,6.5,.543,Nik Stauskas,15.9,-0.3,0.3,.031,24,Nik Stauskas,SG
2.7,0.0,-4.8,2.3,0.1,2.5,.250,.500,6,45,0.0,-0.1,-7.4,0.9,4.3,45.0,1.2,.410,Nik Stauskas,8.4,0.0,0.0,-0.044,24,Nik Stauskas,SG
11.9,0.6,-3.9,13.2,0.2,-2.3,.660,.180,35,478,0.9,0.2,-1.7,9.8,0.5,12.0,7.0,.547,Nik Stauskas,16.7,-0.2,0.4,.038,24,Nik Stauskas,SG
18.6,0.8,-2.0,22.0,2.0,-0.1,.327,.179,82,1850,3.8,-0.2,-2.0,12.4,1.2,14.6,12.9,.495,Lance Stephenson,21.6,0.0,1.8,.046,27,Lance Stephenson,SG
0.0,0.0,6.7,0.0,0.0,-8.1,1.000,1.333,3,9,0.0,0.1,14.8,33.9,0.0,17.4,0.0,1.050,David Stockton,28.8,0.0,0.1,.459,26,David Stockton,PG
19.2,1.0,-1.8,17.6,0.2,0.3,1.000,.154,23,175,0.6,0.2,-2.1,7.6,1.1,33.5,9.0,.684,Julyan Stone,5.2,0.0,0.3,.087,29,Julyan Stone,SG
0.0,0.0,-5.3,56.1,0.0,-9.9,.000,.000,1,2,0.0,0.0,4.6,39.8,0.0,0.0,28.2,1.000,Edmond Sumner,22.3,0.0,0.0,.425,22,Edmond Sumner,PG
10.8,1.3,-5.4,22.3,0.3,0.6,.133,.300,27,189,8.7,-0.3,-6.0,7.5,1.3,20.9,15.6,.449,Caleb Swanigan,20.0,-0.2,0.0,-0.003,20,Caleb Swanigan,PF
8.3,2.0,1.0,15.6,4.0,1.5,.290,.309,80,2438,2.3,3.0,-0.5,15.3,1.7,10.7,9.0,.586,Jayson Tatum,19.5,1.8,7.1,.139,19,Jayson Tatum,SF
27.0,0.7,-5.4,6.9,0.5,-2.5,.205,.362,67,1167,2.1,0.2,-2.9,10.9,1.4,15.7,4.5,.492,Isaiah Taylor,20.1,-1.0,0.6,.027,23,Isaiah Taylor,PG
30.6,0.9,0.2,9.3,1.4,-1.3,.287,.301,70,2311,1.2,3.4,1.5,16.4,2.2,16.4,5.2,.553,Jeff Teague,20.6,1.3,4.9,.101,29,Jeff Teague,PG
24.7,0.0,-7.3,8.0,0.0,-1.6,.250,.313,3,74,1.5,-0.1,-5.8,5.7,2.7,14.2,4.7,.302,Marquis Teague,12.9,-0.1,-0.1,-0.038,24,Marquis Teague,PG
9.5,0.5,-1.6,14.7,0.1,-3.3,.789,.000,10,159,2.2,0.2,1.6,13.5,1.3,10.9,8.5,.623,Mirza Teletović,18.2,0.0,0.3,.090,32,Mirza Teletović,PF
11.3,1.6,-1.8,9.6,0.9,-0.6,.477,.164,65,1615,1.5,0.3,-1.3,10.2,1.8,13.4,5.4,.536,Garrett Temple,16.4,0.1,1.2,.035,31,Garrett Temple,SG
26.2,0.4,-1.4,10.5,0.5,-2.2,.644,.128,45,1134,1.6,0.9,0.8,11.6,1.0,20.3,6.1,.564,Miloš Teodosić,18.2,0.2,1.4,.058,30,Miloš Teodosić,PG
9.7,1.4,-2.1,6.2,0.6,-0.5,.747,.058,51,814,0.7,0.1,-1.6,8.1,2.6,13.7,3.5,.525,Jason Terry,10.1,0.0,0.7,.042,40,Jason Terry,SG
9.1,4.3,2.6,21.2,1.9,3.4,.249,.348,63,936,10.7,1.6,-0.8,16.1,1.6,17.2,16.0,.616,Daniel Theis,15.5,1.1,3.5,.178,25,Daniel Theis,C
27.1,0.3,-5.2,6.3,0.3,-4.3,.447,.311,32,862,2.2,-0.1,-0.9,12.6,0.8,16.6,4.2,.508,Isaiah Thomas,28.8,-0.7,0.2,.009,28,Isaiah Thomas,PG
25.1,0.4,-5.8,6.5,0.1,-4.4,.448,.351,15,406,2.0,-0.1,-1.4,12.3,1.1,15.5,4.3,.493,Isaiah Thomas,28.9,-0.4,-0.1,-0.008,28,Isaiah Thomas,PG
28.8,0.2,-4.6,6.0,0.2,-4.2,.445,.278,17,456,2.4,0.0,-0.4,12.8,0.6,17.5,4.2,.520,Isaiah Thomas,28.7,-0.3,0.2,.024,28,Isaiah Thomas,PG
4.2,0.9,-2.6,10.7,0.6,-0.5,.464,.199,73,1353,3.6,0.3,-2.1,6.3,1.1,12.1,7.2,.513,Lance Thomas,10.7,-0.2,0.9,.031,29,Lance Thomas,PF
11.2,1.1,-0.6,10.3,1.8,-2.4,.442,.083,73,2506,1.5,3.1,1.8,16.0,1.1,9.5,6.2,.598,Klay Thompson,23.7,0.9,4.9,.094,27,Klay Thompson,SG
4.3,1.3,-2.5,23.3,0.7,-0.9,.000,.336,53,1072,13.4,1.8,-1.6,13.6,0.7,11.8,18.4,.569,Tristan Thompson,12.6,-0.1,2.5,.113,26,Tristan Thompson,C
,,,,,,,,,,,,,,,,,,,,,,,,,
7.8,1.8,-1.6,10.0,0.9,1.0,.262,.378,73,1156,3.2,0.1,-2.6,8.2,2.0,16.3,6.7,.519,Sindarius Thornwell,12.1,0.1,1.0,.041,23,Sindarius Thornwell,SG
7.5,1.1,1.5,12.3,1.5,-0.8,.773,.282,79,1757,3.1,3.8,2.3,13.9,0.9,9.9,7.6,.663,Anthony Tolliver,14.8,1.5,5.3,.146,32,Anthony Tolliver,PF
10.8,3.5,5.5,30.9,3.4,1.1,.243,.343,82,2918,9.3,10.6,4.4,24.9,1.1,10.5,20.0,.646,Karl-Anthony Towns,22.9,5.5,14.0,.230,22,Karl-Anthony Towns,C
4.6,1.0,0.0,17.8,3.0,1.5,.703,.136,82,2281,4.6,1.0,-1.5,8.3,1.7,13.7,11.3,.537,P.J. Tucker,10.5,1.2,3.9,.082,32,P.J. Tucker,PF
12.4,1.2,-1.8,11.4,2.1,0.6,.229,.185,79,2034,1.6,0.5,-2.4,9.9,1.1,13.7,6.5,.520,Evan Turner,15.6,0.1,2.6,.061,29,Evan Turner,SF
7.0,5.7,0.7,19.8,2.5,1.8,.246,.322,65,1836,5.8,2.2,-1.1,16.6,1.0,11.6,12.8,.567,Myles Turner,20.0,1.3,4.7,.122,21,Myles Turner,C
9.1,7.7,5.7,11.4,1.8,6.8,.008,.467,63,810,9.6,1.3,-1.1,15.2,2.7,12.1,10.5,.560,Ekpe Udoh,9.1,1.6,3.2,.187,30,Ekpe Udoh,C
28.0,0.3,-5.2,6.8,0.5,-2.4,.265,.183,71,1658,1.5,-0.7,-2.8,10.1,2.0,17.6,4.1,.465,Tyler Ulis,18.5,-1.3,-0.2,-0.006,22,Tyler Ulis,PG
7.5,3.2,1.5,30.3,3.0,0.8,.108,.307,77,1727,12.1,4.6,0.7,22.5,0.8,12.9,21.4,.628,Jonas Valančiūnas,22.7,1.5,7.6,.210,25,Jonas Valančiūnas,C
17.8,0.5,-0.5,18.3,1.5,-0.1,.513,.071,77,2095,2.4,1.0,-0.4,12.1,1.5,11.8,10.1,.527,Denzel Valentine,17.5,0.8,2.5,.057,24,Denzel Valentine,SG
22.8,1.0,1.9,11.5,2.0,0.1,.479,.185,76,1520,1.9,2.7,1.9,15.9,2.2,11.2,6.8,.556,Fred VanVleet,19.1,1.5,4.7,.149,23,Fred VanVleet,PG
8.7,1.2,-4.7,9.8,0.1,-2.8,.661,.107,28,212,1.6,0.1,-1.9,9.3,1.2,9.3,5.7,.546,Rashad Vaughn,13.7,-0.1,0.2,.050,21,Rashad Vaughn,SG
9.9,1.5,-3.3,10.1,0.1,-2.8,.700,.120,22,173,1.4,0.2,-0.5,11.1,1.2,7.1,5.8,.560,Rashad Vaughn,14.8,-0.1,0.3,.073,21,Rashad Vaughn,SG
31.7,0.0,-16.0,0.0,0.0,-8.5,,,1,4,0.0,0.0,-7.6,4.1,0.0,,0.0,,Rashad Vaughn,0.0,0.0,0.0,.106,21,Rashad Vaughn,SG
0.0,0.0,-10.4,9.5,0.0,-2.4,.333,.000,5,35,3.1,-0.1,-8.1,1.1,1.4,25.0,6.3,.417,Rashad Vaughn,10.1,-0.1,-0.1,-0.070,21,Rashad Vaughn,SG
5.7,1.6,-3.1,30.2,1.2,0.3,.282,.248,54,875,8.5,0.5,-3.4,12.8,1.1,10.7,19.2,.509,Noah Vonleh,14.5,-0.2,1.6,.090,22,Noah Vonleh,PF
3.8,1.9,-3.3,30.0,0.7,0.7,.063,.323,33,476,8.1,0.4,-4.1,12.0,0.6,12.0,19.1,.543,Noah Vonleh,11.5,-0.2,1.2,.117,22,Noah Vonleh,PF
8.0,1.3,-2.8,30.4,0.4,-0.1,.435,.196,21,399,9.1,0.0,-2.6,13.9,1.6,9.6,19.3,.484,Noah Vonleh,18.1,-0.1,0.5,.059,22,Noah Vonleh,PF
19.9,3.0,2.7,27.8,2.3,2.1,.243,.112,57,1683,6.6,1.3,0.6,19.7,1.6,11.0,17.1,.533,Nikola Vučević,25.9,2.0,3.6,.102,27,Nikola Vučević,C
23.5,2.6,-2.1,14.6,1.6,0.3,.163,.277,67,1536,3.7,-0.4,-2.4,15.0,2.0,15.5,9.2,.500,Dwyane Wade,26.2,0.0,1.1,.036,36,Dwyane Wade,SG
23.3,2.5,-1.4,14.7,0.9,0.3,.161,.308,46,1069,4.2,0.4,-1.6,15.9,1.9,15.7,9.5,.519,Dwyane Wade,24.3,0.2,1.3,.057,36,Dwyane Wade,SG
23.9,2.7,-3.7,14.4,0.7,0.5,.166,.223,21,467,2.6,-0.8,-4.2,13.1,2.0,15.0,8.5,.465,Dwyane Wade,30.7,-0.2,-0.1,-0.014,36,Dwyane Wade,SG
19.8,0.8,-4.0,8.5,0.8,-2.0,.415,.168,30,918,1.0,-0.7,-2.1,10.5,1.3,13.7,4.7,.487,Dion Waiters,25.0,-0.5,0.1,.004,26,Dion Waiters,SG
27.4,0.7,3.2,8.7,2.0,-1.9,.441,.308,80,2736,1.2,6.5,5.1,20.6,1.6,10.4,4.9,.572,Kemba Walker,27.4,3.6,8.6,.150,27,Kemba Walker,PG
44.5,2.8,1.5,10.2,1.5,0.0,.250,.361,41,1410,1.8,1.2,1.6,19.1,2.0,17.0,6.0,.515,John Wall,29.1,1.2,2.7,.092,27,John Wall,PG
11.8,1.3,-2.0,10.7,0.5,0.2,.162,.316,30,851,2.7,0.2,-2.1,10.1,1.5,14.1,6.8,.517,Tyrone Wallace,16.6,0.0,0.7,.042,23,Tyrone Wallace,PG
13.9,1.5,-0.7,15.3,2.0,0.0,.469,.185,82,2464,2.3,0.0,-0.7,12.8,1.7,15.3,8.8,.549,Taurean Waller-Prince,22.1,0.8,2.0,.038,23,Taurean Waller-Prince,SF
,,,,,,,,,,,,,,,,,,,,,,,,,
14.6,1.7,-0.5,10.7,0.2,1.0,.680,.240,16,147,1.5,0.2,-1.5,11.2,2.4,6.7,6.1,.525,Derrick Walton,9.1,0.1,0.4,.128,22,Derrick Walton,PG
0.0,0.0,-12.2,21.3,0.0,-9.1,.000,.417,3,27,15.9,0.1,-3.1,22.5,0.0,6.6,18.5,.599,Jameel Warney,25.6,-0.1,0.1,.157,24,Jameel Warney,PF
7.2,1.5,-1.9,10.5,0.8,-1.7,.085,.240,65,2142,6.1,2.6,-0.1,17.6,1.5,6.7,8.3,.541,T.J. Warren,24.9,0.1,3.4,.077,24,T.J. Warren,SF
4.2,1.8,-5.1,17.6,0.2,-1.3,.653,.111,17,228,0.0,0.0,-3.7,6.9,0.8,7.4,8.9,.497,Travis Wear,15.2,-0.2,0.2,.042,27,Travis Wear,SF
4.5,0.0,-6.6,14.3,0.0,-1.5,.792,.000,10,120,7.0,-0.1,-5.1,2.2,0.4,14.3,10.6,.333,James Webb,10.1,-0.1,-0.1,-0.041,24,James Webb,SF
13.1,1.9,-0.4,13.1,0.4,2.9,.256,.233,18,237,3.8,0.0,-3.2,10.1,3.8,24.0,8.4,.527,Briante Weber,11.7,0.1,0.4,.072,25,Briante Weber,PG
15.2,2.2,1.3,14.2,0.2,3.7,.409,.182,13,118,2.9,0.1,-2.5,11.1,4.2,22.8,8.6,.547,Briante Weber,11.5,0.1,0.3,.119,25,Briante Weber,PG
11.1,1.6,-1.9,11.9,0.1,2.1,.095,.286,5,119,4.8,-0.1,-4.0,9.2,3.4,25.3,8.3,.508,Briante Weber,11.9,0.0,0.1,.024,25,Briante Weber,PG
20.5,5.9,3.0,18.2,1.7,3.2,.021,.209,73,999,7.7,1.8,-0.2,20.9,2.3,16.2,13.3,.600,David West,21.7,1.3,3.5,.168,37,David West,C
49.8,0.6,8.2,25.7,4.5,3.1,.193,.336,80,2914,5.6,5.5,5.1,24.7,2.5,16.4,15.3,.524,Russell Westbrook,34.1,7.5,10.1,.166,29,Russell Westbrook,PG
4.3,0.4,-7.1,16.0,0.1,-2.9,.671,.055,15,209,2.1,-0.2,-4.2,5.8,0.7,9.7,9.1,.461,Andrew White,17.3,-0.3,-0.1,-0.034,24,Andrew White,SF
9.3,1.8,0.5,16.9,0.2,0.5,.394,.606,17,139,4.0,0.3,0.0,15.9,1.5,12.6,10.4,.646,Derrick White,15.4,0.1,0.5,.170,23,Derrick White,PG
3.5,1.1,-2.9,11.2,0.1,-1.3,.688,.188,6,80,4.2,0.1,-1.5,8.9,0.6,5.5,7.7,.577,Okaro White,10.3,0.0,0.2,.096,25,Okaro White,PF
19.6,0.8,-5.6,13.1,0.2,-1.3,.209,.221,16,180,2.3,-0.3,-4.3,11.5,2.2,20.3,7.7,.530,Isaiah Whitehead,28.5,-0.2,-0.1,-0.035,22,Isaiah Whitehead,PG
6.9,5.9,0.2,36.6,3.0,2.3,.003,.315,54,1364,14.3,2.3,-2.1,24.1,1.4,12.3,25.4,.573,Hassan Whiteside,24.7,0.8,5.3,.187,28,Hassan Whiteside,C
8.2,1.5,-2.5,10.8,1.6,-1.4,.260,.242,82,2979,3.1,0.5,-1.1,13.0,1.5,8.8,6.9,.505,Andrew Wiggins,23.4,-0.4,2.1,.034,22,Andrew Wiggins,SF
8.0,0.0,-3.0,29.2,0.0,0.9,.500,.500,5,33,6.4,0.0,-3.9,8.2,1.5,0.0,17.7,.410,Jacob Wiley,6.4,0.0,0.1,.094,23,Jacob Wiley,PF
7.8,0.6,-6.5,8.1,0.1,-2.1,.462,.103,19,152,3.7,-0.1,-4.4,4.9,0.7,10.9,5.9,.405,Damien Wilkins,13.4,-0.2,-0.1,-0.019,38,Damien Wilkins,SF
16.3,1.2,-3.7,29.5,0.1,2.8,.000,.500,5,70,4.5,-0.1,-6.5,9.3,3.4,24.2,16.8,.455,Alan Williams,17.5,0.0,0.0,-0.004,25,Alan Williams,PF
8.5,1.5,-1.4,6.7,0.5,-0.1,.396,.081,38,707,1.9,0.3,-1.3,9.5,2.1,8.9,4.4,.512,C.J. Williams,13.7,0.1,0.7,.051,27,C.J. Williams,SG
0.0,0.0,-18.1,11.7,0.0,-6.6,.500,.000,2,9,0.0,0.0,-11.5,-3.2,0.0,0.0,5.9,.250,Derrick Williams,18.9,0.0,0.0,-0.191,26,Derrick Williams,PF
26.3,0.6,1.0,6.6,1.2,-2.9,.387,.367,79,2589,1.7,5.5,3.8,20.2,1.6,13.1,4.2,.574,Lou Williams,29.8,2.0,6.7,.125,31,Lou Williams,SG
,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,1.6,1.7,16.2,1.9,0.5,.542,.218,78,2006,3.9,3.1,1.1,13.9,1.4,9.7,10.0,.603,Marvin Williams,14.8,1.9,5.0,.119,31,Marvin Williams,PF
0.0,0.0,-17.1,10.2,0.0,-8.6,.833,.000,3,11,0.0,-0.1,-8.5,-0.7,0.0,14.3,5.1,.417,Matt Williams,28.6,0.0,0.0,-0.197,24,Matt Williams,SG
7.7,1.1,0.0,14.8,0.4,0.1,.349,.275,21,307,8.0,0.2,-0.1,15.1,3.2,13.5,11.4,.544,Troy Williams,20.1,0.2,0.5,.085,23,Troy Williams,SF
8.6,0.0,-14.2,19.7,0.0,-2.6,.556,.333,4,17,6.7,-0.1,-11.6,-2.4,2.9,8.8,13.3,.242,Troy Williams,29.4,-0.1,-0.1,-0.260,23,Troy Williams,SF
