APerM,BPerM,DRB PerM,FG %,FG PerM,FG2 PerM,FG2A PerM,FG3 %,FG3 PerM,FG3A PerM,FGA PerM,FTPerM,Fouls PerM,GP,GS,MPG,ORB PerM,PPerM,SPerM,TO PerM,TRB PerM,Teams,age,name,position
3.0,0.4,2.4,.406,4.1,.522,4.3,.318,1.8,5.8,10.2,0.9,3.7,76,15,2028,0.4,11.0,0.8,1.2,2.9,Austin Rivers,26,Austin Rivers,SG
3.1,0.5,3.2,.392,4.0,.489,4.6,.311,1.7,5.6,10.2,1.3,3.8,29,2,683,0.5,11.1,0.9,1.9,3.7,Austin Rivers,26,Austin Rivers,SG
2.9,0.3,2.0,.413,4.2,.541,4.2,.321,1.9,5.9,10.1,0.7,3.6,47,13,1345,0.4,10.9,0.8,0.9,2.4,Austin Rivers,26,Austin Rivers,SG
2.3,2.3,5.3,.594,7.2,.633,11.4,.000,0.0,0.8,12.1,3.4,4.2,7,0,95,2.3,17.8,1.5,0.8,7.6,Devin Robinson,23,Devin Robinson,SF
1.1,0.0,3.8,.391,4.0,.727,2.5,.286,2.2,7.8,10.3,0.9,2.5,15,1,161,0.4,11.2,1.1,0.9,4.2,Duncan Robinson,24,Duncan Robinson,PF
1.2,0.5,3.2,.420,4.4,.491,6.7,.290,1.1,3.7,10.4,1.9,2.7,47,18,610,1.0,11.7,0.8,1.1,4.2,Glenn Robinson,25,Glenn Robinson,SF
2.1,0.3,4.3,.400,5.0,.491,6.0,.316,2.0,6.4,12.4,0.7,5.2,33,0,320,0.3,12.6,1.2,1.5,4.6,Jerome Robinson,21,Jerome Robinson,SG
1.0,4.3,6.5,.694,5.3,.694,7.7,,0.0,0.0,7.7,2.1,5.7,66,19,1360,4.7,12.8,1.4,0.9,11.2,Mitchell Robinson,20,Mitchell Robinson,C
9.7,0.2,5.5,.405,4.6,.428,7.6,.359,1.3,3.7,11.4,0.6,2.6,46,29,1369,0.9,11.1,1.5,3.3,6.4,Rajon Rondo,32,Rajon Rondo,PG
5.7,0.3,2.8,.482,9.4,.509,15.7,.370,1.4,3.8,19.5,3.5,1.5,51,13,1392,0.9,23.7,0.8,2.1,3.6,Derrick Rose,30,Derrick Rose,PG
2.3,0.5,4.2,.428,7.4,.484,7.7,.383,3.6,9.5,17.2,2.1,2.0,81,0,2150,0.5,20.5,1.2,1.5,4.7,Terrence Ross,27,Terrence Ross,SG
4.6,0.4,5.5,.387,5.2,.422,6.6,.353,2.4,6.8,13.4,1.5,2.0,79,14,1791,0.6,14.2,1.4,1.4,6.2,Terry Rozier,24,Terry Rozier,PG
7.9,0.2,4.0,.404,5.6,.454,9.0,.311,1.5,4.8,13.8,3.7,3.4,68,67,1899,0.6,16.4,1.7,3.4,4.6,Ricky Rubio,28,Ricky Rubio,PG
8.3,0.3,3.9,.434,9.7,.482,13.0,.369,3.4,9.3,22.3,2.4,2.1,81,81,2448,0.8,25.2,1.5,3.7,4.6,D'Angelo Russell,22,D'Angelo Russell,PG
4.2,0.6,9.9,.590,8.1,.592,13.4,.529,0.2,0.3,13.7,4.1,4.7,74,5,1838,3.6,20.4,0.9,3.1,13.5,Domantas Sabonis,22,Domantas Sabonis,C
1.7,0.5,2.2,.467,4.7,.548,5.2,.379,1.9,4.9,10.1,0.7,3.2,14,2,214,0.5,11.9,1.3,2.0,2.7,Brandon Sampson,21,Brandon Sampson,SG
1.1,0.9,7.7,.537,8.2,.600,11.3,.357,1.4,4.0,15.3,4.8,2.3,4,0,127,1.4,22.7,1.1,1.1,9.1,JaKarr Sampson,25,JaKarr Sampson,SF
2.3,0.2,5.9,.437,5.4,.499,6.6,.365,2.1,5.7,12.4,2.3,3.2,81,41,2023,2.2,15.3,0.8,1.7,8.1,Dario Šarić,24,Dario Šarić,PF
2.4,0.3,5.9,.364,4.4,.435,5.6,.300,1.9,6.4,12.0,2.5,3.5,13,13,396,1.9,13.1,0.4,2.3,7.8,Dario Šarić,24,Dario Šarić,PF
2.2,0.1,5.9,.454,5.7,.511,6.9,.383,2.1,5.6,12.5,2.3,3.2,68,28,1627,2.3,15.8,0.9,1.6,8.2,Dario Šarić,24,Dario Šarić,PF
6.6,0.2,3.3,.485,4.3,.524,6.1,.395,1.1,2.7,8.8,2.2,2.9,80,54,2164,1.4,11.8,1.4,2.0,4.6,Tomáš Satoranský,27,Tomáš Satoranský,PG
5.0,0.2,3.8,.414,7.1,.450,11.5,.341,1.9,5.7,17.2,2.9,2.9,79,14,2314,0.6,19.0,1.0,2.7,4.4,Dennis Schröder,25,Dennis Schröder,PG
1.7,0.3,6.0,.400,4.3,.399,4.3,.401,2.6,6.5,10.8,0.6,4.0,79,3,1395,1.1,11.8,0.7,1.1,7.1,Mike Scott,30,Mike Scott,PF
2.1,0.4,7.2,.400,4.4,.412,4.7,.391,2.5,6.4,11.1,0.6,4.2,52,0,748,1.2,11.9,0.8,1.3,8.4,Mike Scott,30,Mike Scott,PF
1.2,0.3,4.6,.400,4.2,.380,4.0,.412,2.7,6.6,10.6,0.6,3.8,27,3,647,1.1,11.7,0.5,0.9,5.7,Mike Scott,30,Mike Scott,PF
,,,,,,,,,,,,,,,,,,,,,,,,
1.6,0.3,6.8,.477,4.2,.521,4.2,.436,2.0,4.6,8.8,0.8,2.4,50,2,609,0.5,11.2,2.5,1.5,7.3,Thabo Sefolosha,34,Thabo Sefolosha,SF
2.7,0.3,3.6,.406,4.9,.456,7.7,.316,1.4,4.4,12.1,1.7,3.3,75,13,1439,0.9,12.9,0.8,2.0,4.5,Wayne Selden,24,Wayne Selden,SG
2.8,0.5,2.2,.404,5.1,.459,7.8,.317,1.6,5.0,12.7,1.7,3.8,32,0,455,1.3,13.6,0.8,1.8,3.5,Wayne Selden,24,Wayne Selden,SG
2.7,0.3,4.2,.407,4.8,.455,7.7,.315,1.3,4.1,11.8,1.6,3.0,43,13,984,0.8,12.5,0.8,2.0,5.0,Wayne Selden,24,Wayne Selden,SG
3.4,0.1,2.5,.430,7.2,.440,12.6,.402,1.6,4.1,16.7,3.0,2.6,82,72,2605,0.8,18.9,0.6,2.6,3.3,Collin Sexton,20,Collin Sexton,PG
2.3,0.2,2.3,.431,4.8,.453,3.2,.422,3.3,7.9,11.1,1.5,3.1,79,27,1802,0.4,14.4,0.7,0.9,2.7,Landry Shamet,21,Landry Shamet,SG
1.9,0.3,2.1,.441,5.0,.529,3.3,.404,3.2,8.0,11.3,1.4,3.4,54,4,1108,0.5,14.6,0.8,0.8,2.5,Landry Shamet,21,Landry Shamet,SG
3.0,0.1,2.5,.414,4.5,.322,3.1,.450,3.5,7.8,10.9,1.6,2.5,25,23,694,0.4,14.2,0.7,1.0,2.9,Landry Shamet,21,Landry Shamet,SG
2.7,0.6,3.8,.374,4.1,.416,4.2,.348,2.3,6.6,10.8,0.9,3.1,62,41,1481,0.7,11.3,1.4,1.2,4.4,Iman Shumpert,28,Iman Shumpert,SG
3.0,0.7,3.6,.382,4.4,.404,4.8,.366,2.4,6.6,11.4,1.1,3.0,42,40,1099,0.6,12.3,1.5,1.2,4.2,Iman Shumpert,28,Iman Shumpert,SG
2.0,0.4,4.3,.347,3.2,.481,2.5,.296,2.0,6.7,9.2,0.2,3.3,20,1,382,0.8,8.6,1.1,1.1,5.1,Iman Shumpert,28,Iman Shumpert,SG
3.5,0.7,6.0,.549,7.3,.602,10.3,.369,1.1,3.0,13.4,3.3,3.4,80,79,2548,1.8,19.1,1.0,2.2,7.8,Pascal Siakam,24,Pascal Siakam,PF
0.0,0.0,0.0,1.000,9.0,,0.0,1.000,9.0,9.0,9.0,0.0,0.0,1,0,4,0.0,27.0,0.0,0.0,0.0,Jordan Sibert,26,Jordan Sibert,SG
8.1,0.8,7.0,.563,7.2,.566,12.7,.000,0.0,0.1,12.8,3.4,2.8,79,79,2700,2.3,17.8,1.5,3.7,9.3,Ben Simmons,22,Ben Simmons,PG
4.3,0.5,3.3,.380,4.5,.427,8.3,.269,0.9,3.5,11.8,2.4,3.0,56,9,1064,0.9,12.4,1.0,2.3,4.3,Jonathon Simmons,29,Jonathon Simmons,SG-SF
4.0,0.6,3.3,.364,4.4,.419,8.6,.229,0.8,3.5,12.2,2.4,2.9,41,9,845,1.0,12.1,0.8,2.4,4.3,Jonathon Simmons,29,Jonathon Simmons,SG
5.4,0.2,3.6,.453,4.8,.465,7.1,.429,1.5,3.5,10.5,2.6,3.5,15,0,219,0.7,13.6,1.8,2.0,4.3,Jonathon Simmons,29,Jonathon Simmons,SF
0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,Kobi Simmons,21,Kobi Simmons,PG
3.3,0.0,2.6,.444,7.1,.529,8.7,.345,2.6,7.4,16.1,2.3,2.3,20,1,141,0.8,19.1,0.3,2.8,3.3,Anfernee Simons,19,Anfernee Simons,SG
5.3,0.5,2.9,.422,3.9,.511,3.6,.364,2.1,5.7,9.3,1.7,3.3,80,60,2200,0.9,11.6,2.3,2.0,3.8,Marcus Smart,24,Marcus Smart,SG
6.0,0.5,2.9,.428,6.6,.477,10.6,.322,1.6,5.0,15.5,2.4,3.1,53,50,1508,0.8,17.2,1.6,3.7,3.7,Dennis Smith,21,Dennis Smith,PG
5.5,0.4,3.1,.440,6.2,.491,9.2,.344,1.7,5.0,14.2,2.3,3.3,32,32,908,0.7,16.4,1.6,4.0,3.8,Dennis Smith,21,Dennis Smith,PG
6.8,0.5,2.6,.413,7.3,.462,12.6,.289,1.4,5.0,17.6,2.5,2.8,21,18,600,0.8,18.5,1.6,3.2,3.5,Dennis Smith,21,Dennis Smith,PG
5.8,0.3,3.5,.419,5.9,.455,10.2,.326,1.3,3.9,14.1,1.4,3.1,56,0,1251,0.7,14.4,0.8,1.8,4.2,Ish Smith,30,Ish Smith,PG
3.4,0.5,2.9,.342,4.4,.375,6.5,.308,1.9,6.3,12.8,1.3,3.1,11,4,222,0.0,12.0,1.8,1.8,2.9,J.R. Smith,33,J.R. Smith,SG
2.7,1.3,6.8,.356,4.0,.364,6.3,.346,1.7,4.9,11.2,2.7,5.7,20,1,190,3.0,12.3,0.6,2.5,9.9,Jason Smith,32,Jason Smith,PF-C
3.3,1.4,7.2,.405,4.2,.407,7.5,.400,1.1,2.8,10.2,2.8,5.8,12,1,130,3.0,12.2,0.3,1.9,10.2,Jason Smith,32,Jason Smith,C
0.9,1.8,7.2,.308,3.6,.250,3.6,.333,2.7,8.1,11.7,1.8,5.4,6,0,40,2.7,11.7,1.8,4.5,9.9,Jason Smith,32,Jason Smith,PF
1.8,0.0,3.6,.222,3.6,.000,3.6,.286,3.6,12.6,16.2,3.6,5.4,2,0,20,3.6,14.4,0.0,1.8,7.2,Jason Smith,32,Jason Smith,C
3.2,0.6,3.2,.412,4.5,.444,5.8,.375,1.9,5.2,11.0,1.9,2.6,6,2,111,1.0,13.0,0.6,1.9,4.2,Zhaire Smith,19,Zhaire Smith,SG
1.9,0.5,3.5,.452,4.5,.522,4.3,.397,2.2,5.6,10.0,1.0,2.5,74,12,1304,0.8,12.3,0.7,0.6,4.3,Tony Snell,27,Tony Snell,SF
1.2,1.9,8.0,.532,6.1,.568,10.7,.000,0.0,0.7,11.4,1.0,5.6,14,3,148,3.6,13.1,2.2,2.2,11.7,Ray Spalding,21,Ray Spalding,PF
0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,Ray Spalding,21,Ray Spalding,PF
1.2,2.0,8.1,.532,6.1,.568,10.8,.000,0.0,0.7,11.5,1.0,5.6,13,3,147,3.7,13.2,2.2,2.2,11.8,Ray Spalding,21,Ray Spalding,PF
2.1,1.1,5.5,.402,4.4,.466,5.2,.344,2.0,5.7,10.9,1.4,3.0,46,11,805,3.2,12.2,1.2,1.4,8.7,Omari Spellman,21,Omari Spellman,PF
,,,,,,,,,,,,,,,,,,,,,,,,
2.9,0.2,3.9,.402,4.8,.440,5.3,.372,2.5,6.7,12.0,2.0,1.8,68,0,1015,0.6,14.2,0.7,1.8,4.5,Nik Stauskas,25,Nik Stauskas,SG
3.3,0.2,3.7,.419,5.1,.510,5.6,.344,2.3,6.7,12.2,1.7,1.7,44,0,673,0.5,14.3,0.7,2.1,4.3,Nik Stauskas,25,Nik Stauskas,SG
2.0,0.3,4.1,.367,4.2,.283,4.8,.429,2.8,6.6,11.5,2.6,2.0,24,0,342,0.8,13.9,0.7,1.2,4.9,Nik Stauskas,25,Nik Stauskas,SG
0.0,0.0,0.0,.500,5.1,.500,10.3,,0.0,0.0,10.3,0.0,0.0,1,0,7,0.0,10.3,5.1,5.1,0.0,D.J. Stephens,28,D.J. Stephens,SG
4.5,0.2,5.9,.426,5.9,.472,7.5,.371,2.3,6.3,13.8,1.6,3.6,68,3,1123,1.0,15.7,1.3,2.8,6.9,Lance Stephenson,28,Lance Stephenson,SG
1.7,0.9,2.6,.344,3.8,.405,6.3,.259,1.2,4.6,11.0,2.6,4.5,23,2,210,1.5,11.3,2.1,1.7,4.1,Edmond Sumner,23,Edmond Sumner,PG
2.2,0.2,9.5,.340,3.6,.370,9.3,.143,0.2,1.4,10.7,1.2,5.7,21,0,178,3.4,8.7,1.2,3.6,12.9,Caleb Swanigan,21,Caleb Swanigan,PF
1.7,0.0,9.7,.318,3.5,.333,9.7,.200,0.2,1.2,10.9,1.5,5.5,18,0,145,3.2,8.7,1.0,4.0,12.9,Caleb Swanigan,21,Caleb Swanigan,PF
4.4,1.1,8.7,.444,4.4,.571,7.6,.000,0.0,2.2,9.8,0.0,6.5,3,0,33,4.4,8.7,2.2,2.2,13.1,Caleb Swanigan,21,Caleb Swanigan,PF
2.5,0.8,6.0,.450,6.8,.483,10.6,.373,1.7,4.6,15.2,2.9,2.5,79,79,2455,1.0,18.2,1.2,1.8,7.0,Jayson Tatum,20,Jayson Tatum,SF
9.8,0.5,2.6,.423,5.0,.453,8.9,.333,1.0,3.0,11.8,3.5,2.6,42,41,1264,0.5,14.5,1.2,2.8,3.0,Jeff Teague,30,Jeff Teague,PG
1.9,0.5,3.3,.422,3.7,.515,4.0,.341,1.6,4.7,8.7,1.4,3.6,75,55,2040,0.5,10.3,1.3,1.2,3.8,Garrett Temple,32,Garrett Temple,SG
1.6,0.6,3.2,.429,3.9,.520,4.2,.352,1.7,4.9,9.1,1.3,3.2,49,49,1530,0.4,10.9,1.2,1.3,3.6,Garrett Temple,32,Garrett Temple,SG
2.6,0.4,3.8,.396,3.0,.500,3.7,.296,1.1,3.8,7.5,1.6,4.9,26,6,510,0.7,8.7,1.8,1.1,4.5,Garrett Temple,32,Garrett Temple,SG
7.7,0.2,3.1,.425,4.1,.538,3.1,.370,2.4,6.5,9.6,1.0,6.5,15,0,150,0.7,11.5,0.7,5.0,3.8,Miloš Teodosić,31,Miloš Teodosić,PG
3.9,0.6,1.6,.308,3.9,.364,7.1,.235,1.3,5.5,12.6,1.0,5.2,14,0,111,0.3,10.1,1.0,3.2,1.9,Jared Terrell,23,Jared Terrell,SG
3.1,0.0,6.3,.571,6.3,.571,11.0,,0.0,0.0,11.0,3.1,6.3,3,0,23,4.7,15.7,4.7,3.1,11.0,Emanuel Terry,22,Emanuel Terry,PF
1.8,0.0,7.2,.667,7.2,.667,10.8,,0.0,0.0,10.8,1.8,7.2,2,0,20,3.6,16.2,5.4,3.6,10.8,Emanuel Terry,22,Emanuel Terry,PF
12.0,0.0,0.0,.000,0.0,.000,12.0,,0.0,0.0,12.0,12.0,0.0,1,0,3,12.0,12.0,0.0,0.0,12.0,Emanuel Terry,22,Emanuel Terry,PF
2.7,1.7,5.5,.549,5.8,.603,7.9,.388,1.0,2.7,10.5,2.2,6.4,66,2,908,3.4,14.8,0.8,1.3,8.9,Daniel Theis,26,Daniel Theis,C
4.6,0.2,1.6,.343,6.8,.393,11.1,.279,2.4,8.6,19.7,3.4,3.4,12,0,181,1.0,19.3,1.0,3.6,2.6,Isaiah Thomas,29,Isaiah Thomas,SG
1.5,0.9,3.0,.319,4.1,.353,6.3,.286,1.8,6.5,12.7,1.3,4.1,26,0,195,0.7,11.3,1.3,0.7,3.7,Khyri Thomas,22,Khyri Thomas,SG
1.2,0.3,4.4,.396,3.6,.475,5.4,.278,1.0,3.6,9.1,1.2,3.8,46,17,783,1.0,9.4,0.8,1.1,5.4,Lance Thomas,30,Lance Thomas,PF
2.5,0.6,3.6,.467,8.9,.516,10.9,.402,3.3,8.1,19.0,1.8,2.1,78,78,2652,0.5,22.8,1.1,1.6,4.1,Klay Thompson,28,Klay Thompson,SG
2.6,0.5,8.0,.529,6.0,.529,11.4,,0.0,0.0,11.4,2.0,2.7,43,40,1198,5.2,14.1,0.8,1.8,13.2,Tristan Thompson,27,Tristan Thompson,C
2.1,0.8,4.5,.347,2.0,.412,3.9,.200,0.3,1.7,5.6,2.9,4.7,64,1,313,0.6,7.1,1.6,2.3,5.1,Sindarius Thornwell,24,Sindarius Thornwell,SG
1.5,0.7,5.4,.382,3.3,.409,1.5,.377,2.7,7.2,8.6,1.6,3.0,65,0,1079,0.5,10.9,0.6,1.2,5.9,Anthony Tolliver,33,Anthony Tolliver,PF
3.7,1.8,9.8,.518,9.6,.562,13.6,.400,2.0,5.0,18.6,5.3,4.1,77,77,2545,3.7,26.6,0.9,3.4,13.5,Karl-Anthony Towns,23,Karl-Anthony Towns,C
,,,,,,,,,,,,,,,,,,,,,,,,
1.6,0.6,3.2,.320,5.2,.379,9.4,.238,1.6,6.8,16.2,1.0,1.3,15,1,111,0.3,13.0,0.3,1.3,3.6,Gary Trent,20,Gary Trent,SG
2.9,0.3,4.1,.448,5.7,.466,9.5,.394,1.3,3.3,12.8,4.4,2.9,64,3,1459,0.8,17.1,0.7,2.9,4.9,Allonzo Trier,23,Allonzo Trier,SG
1.2,0.5,4.6,.396,2.7,.449,1.7,.377,1.9,5.0,6.7,0.5,3.2,82,82,2802,1.6,7.7,1.7,0.8,6.2,P.J. Tucker,33,P.J. Tucker,PF
6.3,0.4,6.5,.460,4.6,.494,8.8,.212,0.2,1.2,9.9,1.7,2.5,73,2,1605,0.8,11.1,0.7,2.6,7.4,Evan Turner,30,Evan Turner,PG
2.0,3.4,7.3,.487,6.5,.521,9.9,.388,1.3,3.3,13.3,2.5,3.3,74,74,2119,1.7,16.7,1.0,1.7,9.0,Myles Turner,22,Myles Turner,C
3.2,3.5,7.1,.694,5.6,.694,8.1,,0.0,0.0,8.1,2.1,4.1,51,1,320,3.0,13.4,1.1,1.5,10.1,Ekpe Udoh,31,Ekpe Udoh,C
0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,Tyler Ulis,23,Tyler Ulis,PG
2.3,1.7,10.3,.559,9.9,.586,16.2,.292,0.5,1.6,17.8,4.9,4.8,49,27,1091,3.5,25.2,0.6,3.0,13.8,Jonas Valančiūnas,26,Jonas Valančiūnas,C
1.9,1.5,10.3,.575,9.5,.611,14.6,.300,0.6,1.9,16.5,4.9,5.2,30,10,564,3.4,24.5,0.8,2.5,13.8,Jonas Valančiūnas,26,Jonas Valančiūnas,C
2.8,2.0,10.3,.545,10.4,.563,17.8,.278,0.3,1.2,19.1,4.8,4.4,19,17,527,3.6,25.9,0.4,3.5,13.9,Jonas Valančiūnas,26,Jonas Valančiūnas,C
1.6,0.5,8.3,.474,4.7,.500,9.4,.000,0.0,0.5,9.9,3.1,4.2,17,0,69,3.7,12.5,3.1,4.2,12.0,Jarred Vanderbilt,19,Jarred Vanderbilt,PF
6.3,0.4,3.0,.410,5.0,.441,6.2,.378,2.3,6.1,12.3,2.0,2.3,64,28,1760,0.4,14.3,1.2,1.7,3.4,Fred VanVleet,24,Fred VanVleet,PG
2.7,1.1,8.7,.470,4.3,.531,6.3,.336,1.0,2.9,9.2,2.3,3.6,68,57,1722,2.4,11.9,1.0,1.8,11.0,Noah Vonleh,23,Noah Vonleh,PF
4.4,1.3,10.6,.518,10.1,.549,16.1,.364,1.2,3.3,19.4,2.6,2.3,80,80,2510,3.2,23.9,1.2,2.3,13.8,Nikola Vučević,28,Nikola Vučević,C
5.7,0.7,4.1,.433,7.9,.472,13.3,.330,1.6,5.0,18.3,3.2,2.3,72,2,1885,1.3,20.7,1.1,3.2,5.4,Dwyane Wade,37,Dwyane Wade,SG
1.9,1.0,5.5,.415,5.7,.521,7.6,.286,1.8,6.2,13.8,3.5,4.6,43,5,446,1.4,16.7,0.9,3.1,6.9,Moritz Wagner,21,Moritz Wagner,C
3.8,0.3,3.4,.414,6.3,.471,6.0,.377,3.4,9.1,15.1,0.7,2.3,44,28,1138,0.2,16.7,0.9,2.0,3.7,Dion Waiters,27,Dion Waiters,SG
6.1,0.4,3.9,.434,9.2,.494,12.0,.356,3.3,9.2,21.2,4.8,1.6,82,82,2863,0.7,26.4,1.3,2.7,4.5,Kemba Walker,28,Kemba Walker,PG
2.7,0.9,5.2,.348,4.9,.333,10.1,.385,1.5,4.0,14.0,2.4,2.1,17,0,118,0.0,13.7,2.1,1.2,5.2,Lonnie Walker,20,Lonnie Walker,SG
9.1,0.9,3.3,.444,8.0,.507,12.5,.302,1.7,5.5,18.0,4.0,2.3,32,32,1104,0.5,21.6,1.6,3.9,3.8,John Wall,28,John Wall,PG
2.4,0.4,4.6,.424,5.3,.444,11.4,.211,0.2,1.1,12.4,1.7,4.8,62,0,628,1.1,12.5,1.2,2.1,5.8,Tyrone Wallace,24,Tyrone Wallace,PG
2.7,0.4,4.1,.441,6.1,.498,6.5,.390,2.9,7.3,13.8,2.2,3.3,55,47,1552,0.5,17.2,1.2,2.3,4.6,Taurean Waller-Prince,24,Taurean Waller-Prince,SF
,,,,,,,,,,,,,,,,,,,,,,,,
5.9,0.2,4.0,.476,5.2,.515,6.9,.410,1.7,4.1,11.0,2.5,3.6,36,0,343,0.3,14.7,1.3,2.0,4.3,Brad Wanamaker,29,Brad Wanamaker,PG
1.7,0.8,3.8,.486,7.9,.510,11.4,.428,2.0,4.8,16.2,2.7,3.2,43,36,1360,0.8,20.4,1.4,1.4,4.6,T.J. Warren,25,T.J. Warren,SF
2.0,0.3,4.7,.333,2.3,.458,3.4,.208,0.7,3.4,6.8,0.4,2.3,18,3,254,1.1,5.7,1.8,1.0,5.8,Julian Washburn,27,Julian Washburn,SF
1.7,0.2,5.6,.294,3.1,.371,7.2,.125,0.4,3.3,10.6,1.4,2.3,15,0,174,0.8,8.1,0.8,1.2,6.4,Yuta Watanabe,24,Yuta Watanabe,SF
5.0,0.0,4.0,.538,7.0,.667,6.0,.429,3.0,7.0,13.0,1.0,3.0,11,0,36,0.0,18.0,0.0,1.0,4.0,Thomas Welsh,22,Thomas Welsh,C
10.7,0.5,9.6,.428,8.6,.481,14.5,.290,1.6,5.6,20.2,4.1,3.4,73,73,2630,1.5,22.9,1.9,4.4,11.0,Russell Westbrook,30,Russell Westbrook,PG
5.5,1.0,4.4,.479,5.4,.529,8.4,.338,1.0,3.0,11.3,2.0,3.0,67,55,1728,0.7,13.8,1.4,2.0,5.1,Derrick White,24,Derrick White,PG
0.0,0.0,6.0,.000,0.0,,0.0,.000,0.0,12.0,12.0,0.0,0.0,3,0,6,6.0,0.0,0.0,0.0,12.0,Okaro White,26,Okaro White,PF
1.2,2.9,12.0,.571,8.3,.581,14.3,.125,0.0,0.3,14.6,2.3,4.1,72,53,1674,5.5,19.1,1.0,2.1,17.6,Hassan Whiteside,29,Hassan Whiteside,C
2.6,0.7,3.8,.412,7.0,.441,12.2,.339,1.7,4.9,17.1,2.9,2.2,73,73,2543,1.2,18.7,1.0,2.0,5.0,Andrew Wiggins,23,Andrew Wiggins,SF
4.2,0.0,20.8,.615,11.1,.667,16.6,.000,0.0,1.4,18.0,2.8,2.8,5,0,26,5.5,24.9,1.4,1.4,26.3,Alan Williams,26,Alan Williams,PF
3.4,0.0,2.0,.486,4.8,.632,5.3,.313,1.4,4.5,9.8,0.0,4.5,15,0,128,0.3,11.0,1.7,1.4,2.3,C.J. Williams,28,C.J. Williams,SG
1.3,0.7,4.9,.591,6.3,.602,10.5,.000,0.0,0.2,10.6,2.6,6.0,24,0,372,4.6,15.2,0.8,1.5,9.6,Johnathan Williams,23,Johnathan Williams,C
2.8,0.6,5.5,.384,3.6,.447,4.1,.333,1.7,5.2,9.3,0.4,3.2,46,29,1079,1.8,9.3,1.5,1.2,7.3,Kenrich Williams,24,Kenrich Williams,SF
7.3,0.2,3.3,.425,8.7,.447,15.3,.361,1.9,5.3,20.6,7.7,1.4,75,1,1993,0.7,27.1,1.0,3.3,4.0,Lou Williams,32,Lou Williams,SG
1.6,1.0,5.6,.422,4.6,.500,4.6,.366,2.4,6.4,11.0,1.1,2.6,75,75,2133,1.3,12.8,1.2,0.8,6.9,Marvin Williams,32,Marvin Williams,PF
0.9,5.1,6.9,.706,4.6,.706,6.5,,0.0,0.0,6.5,1.1,4.6,32,2,283,3.4,10.3,1.1,1.3,10.3,Robert Williams,21,Robert Williams,C
1.3,0.9,5.4,.449,5.1,.556,6.2,.318,1.6,5.1,11.3,1.0,4.3,21,0,312,1.4,12.8,1.2,1.0,6.8,Troy Williams,24,Troy Williams,SF
2.1,0.8,7.2,.414,4.2,.468,5.1,.362,1.9,5.2,10.2,1.1,3.5,48,3,882,1.8,11.4,0.7,1.3,9.1,D.J. Wilson,22,D.J. Wilson,PF
5.2,0.3,5.4,.433,6.0,.462,9.1,.375,1.8,4.7,13.8,1.6,3.3,66,52,1959,1.2,15.3,1.3,2.6,6.5,Justise Winslow,22,Justise Winslow,SF
,,,,,,,,,,,,,,,,,,,,,,,,
1.1,1.4,9.5,.521,8.7,.571,13.1,.346,1.3,3.7,16.8,5.9,2.4,21,2,251,2.4,24.7,1.0,2.4,11.9,Christian Wood,23,Christian Wood,PF
1.2,0.0,9.3,.480,7.0,.450,11.6,.600,1.7,2.9,14.5,5.8,1.7,13,0,62,2.3,21.5,0.0,1.7,11.6,Christian Wood,23,Christian Wood,PF
1.1,1.9,9.5,.533,9.3,.606,13.5,.286,1.1,4.0,17.5,5.9,2.7,8,2,189,2.5,25.7,1.3,2.7,12.0,Christian Wood,23,Christian Wood,PF
5.3,0.6,4.2,.434,5.1,.492,8.3,.298,1.1,3.6,11.8,2.5,2.2,75,13,1699,1.4,13.8,1.9,1.6,5.6,Delon Wright,26,Delon Wright,PG
4.4,0.6,3.5,.433,5.1,.478,8.1,.333,1.2,3.6,11.8,2.1,2.1,49,2,897,1.6,13.5,1.8,1.5,5.0,Delon Wright,26,Delon Wright,PG
6.2,0.7,5.0,.434,5.2,.508,8.4,.256,0.9,3.5,11.9,3.0,2.2,26,11,802,1.3,14.2,1.9,1.8,6.3,Delon Wright,26,Delon Wright,PG
2.2,1.0,4.3,.455,5.0,.531,7.0,.321,1.3,4.0,11.0,2.2,4.6,41,1,251,3.3,13.5,1.1,2.2,7.6,Guerschon Yabusele,23,Guerschon Yabusele,PF
1.9,1.0,1.0,.333,2.9,.000,1.0,.375,2.9,7.8,8.8,0.0,3.9,4,0,37,0.0,8.8,0.0,1.9,1.0,Nick Young,33,Nick Young,SG
3.0,0.5,4.8,.527,6.4,.564,10.1,.349,0.7,2.1,12.2,1.3,2.8,81,81,2489,2.8,14.8,1.8,1.8,7.6,Thaddeus Young,30,Thaddeus Young,PF
9.4,0.2,3.4,.418,7.6,.477,11.1,.324,2.2,6.9,18.1,4.9,2.0,81,81,2503,0.9,22.3,1.0,4.4,4.3,Trae Young,20,Trae Young,PG
3.0,1.2,6.5,.551,5.5,.570,9.4,.273,0.2,0.6,10.0,3.2,4.7,49,47,1243,3.2,14.4,1.1,1.8,9.6,Cody Zeller,26,Cody Zeller,C
