APP,BPP,DRB PP,FG %,FG PP,FG2 %,FG2 PP,FG2A PP,FG3 %,FG3 PP,FG3A PP,FGA PP,FT %,FT PP,FTA PP,Fouls PP,GP,GS,MP,ORB PP,Off. Ra,PPP,SPP,TO PP,TRB PP,Teams,age,name,position
12.2,0.0,6.1,.500,12.2,.400,6.1,15.3,.667,6.1,9.2,24.5,,0.0,0.0,0.0,4,0,16,3.1,144,30.6,3.1,0.0,9.2,Troy Caupain,23,Troy Caupain,PG
1.2,0.0,6.1,.300,3.7,.400,2.5,6.1,.200,1.2,6.1,12.3,1.000,2.5,2.5,3.7,11,0,39,3.7,97,11.0,0.0,1.2,9.8,Tyler Cavanaugh,24,Tyler Cavanaugh,PF
2.0,1.2,11.5,.616,3.3,.622,3.3,5.2,.000,0.0,0.1,5.3,.586,2.7,4.6,5.9,55,6,875,4.9,120,9.2,1.1,2.2,16.4,Tyson Chandler,36,Tyson Chandler,C
3.2,0.5,17.2,.667,4.3,.667,4.3,6.4,,0.0,0.0,6.4,.556,5.4,9.7,11.3,7,0,89,3.8,111,13.9,1.1,3.8,20.9,Tyson Chandler,36,Tyson Chandler,C
1.8,1.3,10.8,.609,3.1,.616,3.1,5.1,.000,0.0,0.1,5.2,.594,2.4,4.1,5.3,48,6,786,5.0,121,8.7,1.1,2.1,15.9,Tyson Chandler,36,Tyson Chandler,C
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.3,0.8,6.7,.418,4.6,.478,2.2,4.6,.373,2.4,6.3,11.0,.720,0.7,1.0,4.9,51,33,1177,1.9,107,12.2,1.0,1.8,8.6,Wilson Chandler,31,Wilson Chandler,PF-SF
3.6,0.9,6.2,.440,4.5,.506,2.2,4.4,.390,2.3,5.9,10.3,.722,0.6,0.9,4.7,36,32,951,2.2,111,12.0,1.1,1.9,8.3,Wilson Chandler,31,Wilson Chandler,PF
2.1,0.6,9.0,.348,4.8,.385,2.1,5.4,.325,2.7,8.4,13.8,.714,1.0,1.5,6.1,15,1,226,0.8,94,13.4,0.6,1.5,9.8,Wilson Chandler,31,Wilson Chandler,SF
6.1,0.0,0.0,.333,6.1,.333,6.1,18.2,,0.0,0.0,18.2,,0.0,0.0,6.1,1,0,8,0.0,86,12.2,0.0,0.0,0.0,Joe Chealey,23,Joe Chealey,PG
5.9,1.5,4.5,.250,3.0,.000,0.0,4.5,.400,3.0,7.4,11.9,,0.0,0.0,3.0,7,0,33,1.5,97,8.9,1.5,1.5,5.9,Chris Chiozza,23,Chris Chiozza,PG
2.2,1.1,10.1,.372,6.7,.472,5.1,10.7,.222,1.6,7.1,17.9,.711,3.2,4.5,8.0,43,2,499,4.0,92,18.1,1.7,3.6,14.1,Marquese Chriss,21,Marquese Chriss,PF
2.8,1.9,9.9,.324,5.2,.526,4.7,9.0,.067,0.5,7.1,16.0,.857,2.8,3.3,8.0,16,0,104,3.3,75,13.7,0.9,5.7,13.2,Marquese Chriss,21,Marquese Chriss,PF
2.0,0.9,10.2,.384,7.0,.461,5.2,11.2,.263,1.9,7.2,18.4,.684,3.3,4.8,8.0,27,2,395,4.1,96,19.2,1.9,3.0,14.3,Marquese Chriss,21,Marquese Chriss,PF
1.4,2.0,7.0,.331,3.8,.692,0.7,1.0,.297,3.1,10.6,11.6,1.000,0.5,0.5,3.6,51,2,641,1.8,108,11.3,1.5,0.5,8.9,Gary Clark,24,Gary Clark,PF
4.5,0.4,3.6,.394,7.2,.470,4.1,8.6,.327,3.2,9.6,18.3,.892,1.6,1.8,4.5,60,6,973,0.6,98,19.2,1.1,2.8,4.3,Ian Clark,27,Ian Clark,SG
4.4,0.3,4.2,.448,11.9,.524,8.6,16.5,.324,3.2,10.0,26.5,.844,3.6,4.3,2.5,81,0,2214,1.8,107,30.6,1.3,3.0,6.1,Jordan Clarkson,26,Jordan Clarkson,SG
3.1,1.0,9.5,.560,11.7,.609,10.4,17.0,.348,1.4,4.0,21.0,.763,5.1,6.7,5.0,61,59,1829,5.5,122,30.0,0.6,3.0,15.0,John Collins,21,John Collins,PF
2.5,2.4,7.7,.473,6.8,.534,5.3,10.0,.331,1.4,4.3,14.3,.746,3.4,4.5,6.2,77,0,1356,3.9,112,18.3,0.9,2.8,11.6,Zach Collins,21,Zach Collins,C
10.5,0.2,4.5,.467,7.0,.492,5.2,10.6,.407,1.8,4.4,15.0,.832,3.6,4.3,3.1,76,76,2143,0.8,118,19.5,2.5,2.9,5.3,Darren Collison,31,Darren Collison,PG
1.4,0.5,10.4,.333,6.2,.444,3.8,8.5,.238,2.4,10.0,18.5,.889,3.8,4.3,1.4,8,2,98,3.8,100,18.5,2.4,1.4,14.2,Bonzie Colson,23,Bonzie Colson,SF
9.5,0.5,4.2,.438,10.4,.483,7.1,14.7,.364,3.3,9.0,23.8,.845,7.3,8.6,2.6,70,70,2342,0.8,117,31.4,2.0,2.8,5.1,Mike Conley,31,Mike Conley,PG
4.5,0.9,7.3,.466,6.0,.647,3.6,5.5,.330,2.4,7.4,12.9,.725,1.1,1.5,3.0,61,2,1261,2.2,122,15.5,1.2,1.2,9.5,Pat Connaughton,26,Pat Connaughton,SG
5.2,0.1,6.1,.465,9.2,.515,5.5,10.7,.405,3.6,9.0,19.7,.769,0.9,1.2,4.1,74,10,1059,1.0,110,22.9,0.9,2.2,7.1,Quinn Cook,25,Quinn Cook,PG
6.6,2.7,12.6,.480,11.0,.551,9.4,17.0,.274,1.6,5.9,22.9,.736,6.5,8.9,6.7,30,30,771,2.7,109,30.1,2.5,4.4,15.2,DeMarcus Cousins,28,DeMarcus Cousins,C
1.8,1.9,6.5,.431,6.2,.518,2.8,5.4,.378,3.4,8.9,14.3,.764,2.7,3.5,5.0,35,35,1203,1.1,110,18.4,2.9,1.9,7.6,Robert Covington,28,Robert Covington,SF
1.5,2.5,6.4,.427,5.4,.500,2.1,4.3,.390,3.2,8.3,12.6,.739,1.8,2.5,4.8,13,13,440,0.8,102,15.8,2.6,2.4,7.2,Robert Covington,28,Robert Covington,SF
2.0,1.5,6.6,.433,6.7,.526,3.2,6.1,.372,3.5,9.3,15.4,.773,3.2,4.1,5.1,22,22,763,1.3,115,20.0,3.1,1.6,7.9,Robert Covington,28,Robert Covington,SF
1.9,0.5,5.5,.367,5.8,.342,1.6,4.8,.378,4.1,10.9,15.7,.732,1.7,2.4,4.3,43,20,1133,0.7,100,17.4,1.0,1.9,6.2,Allen Crabbe,26,Allen Crabbe,SG
2.4,1.5,5.7,.442,5.2,.569,3.2,5.7,.324,2.0,6.1,11.8,.700,1.6,2.3,5.7,75,37,1503,2.9,114,14.1,1.2,1.4,8.6,Torrey Craig,28,Torrey Craig,SF
9.0,0.5,3.0,.397,6.9,.453,4.2,9.3,.332,2.6,8.0,17.3,.845,3.7,4.3,3.0,64,0,1211,0.3,102,20.0,1.3,3.9,3.4,Jamal Crawford,38,Jamal Crawford,SG
6.0,0.0,6.0,.500,7.9,.571,7.9,13.9,.000,0.0,2.0,15.9,.714,5.0,7.0,3.0,5,0,48,6.0,129,20.9,2.0,1.0,11.9,Mitch Creek,26,Mitch Creek,SF
6.6,0.0,6.6,.500,6.6,.556,6.6,11.9,.000,0.0,1.3,13.2,.714,6.6,9.3,4.0,4,0,36,6.6,145,19.8,1.3,0.0,13.2,Mitch Creek,26,Mitch Creek,SF
4.0,0.0,4.0,.500,12.0,.600,12.0,20.0,.000,0.0,4.0,24.0,,0.0,0.0,0.0,1,0,12,4.0,96,24.0,4.0,4.0,8.0,Mitch Creek,26,Mitch Creek,SF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9,0.7,7.2,.399,7.0,.527,3.2,6.1,.331,3.8,11.5,17.6,.721,3.1,4.4,3.8,80,11,2166,1.3,107,21.0,1.4,1.9,8.5,Jae Crowder,28,Jae Crowder,SF
2.6,0.7,7.4,.475,3.9,.484,2.4,4.9,.462,1.6,3.4,8.3,.778,0.7,0.9,3.7,64,21,928,2.5,121,10.2,1.4,1.2,9.9,Dante Cunningham,31,Dante Cunningham,PF
2.3,0.4,3.2,.456,7.3,.463,3.4,7.4,.450,3.9,8.7,16.1,.846,1.5,1.8,3.4,74,2,1399,0.9,113,20.1,1.2,2.1,4.2,Seth Curry,28,Seth Curry,SG
7.4,0.5,6.6,.472,12.9,.525,5.7,10.8,.437,7.2,16.5,27.3,.916,5.4,5.9,3.4,69,69,2331,0.9,120,38.4,1.9,3.9,7.5,Stephen Curry,30,Stephen Curry,PG
1.6,0.3,3.8,.411,7.1,.481,2.5,5.1,.381,4.6,12.2,17.3,.783,1.1,1.4,5.0,51,1,760,0.8,104,20.0,1.6,1.7,4.6,Troy Daniels,27,Troy Daniels,SG
5.5,3.4,12.5,.517,13.3,.547,12.1,22.1,.331,1.2,3.6,25.8,.794,8.6,10.9,3.3,56,56,1850,4.4,122,36.5,2.2,2.8,16.9,Anthony Davis,25,Anthony Davis,C
2.0,2.0,10.2,.682,5.9,.714,5.9,8.2,.000,0.0,0.4,8.6,.600,2.3,3.9,4.7,9,0,118,3.9,136,14.1,1.2,1.2,14.1,Deyonta Davis,22,Deyonta Davis,C
2.0,1.1,15.7,.616,6.1,.620,6.1,9.9,.000,0.0,0.1,9.9,.617,3.3,5.3,7.4,81,1,1446,7.1,129,15.5,1.2,2.1,22.8,Ed Davis,29,Ed Davis,C
0.0,0.0,0.0,.000,0.0,.000,0.0,46.7,,0.0,0.0,46.7,,0.0,0.0,0.0,1,0,1,46.7,65,0.0,0.0,0.0,46.7,Tyler Davis,21,Tyler Davis,C
2.6,2.0,10.8,.492,7.4,.570,5.1,8.9,.382,2.4,6.2,15.1,.814,2.6,3.2,6.1,64,52,1609,3.0,115,19.9,2.0,2.4,13.8,Dewayne Dedmon,29,Dewayne Dedmon,C
2.8,0.4,5.8,.469,7.3,.521,6.1,11.8,.306,1.2,3.8,15.5,.609,1.7,2.8,2.9,47,5,788,3.2,109,17.4,2.3,1.5,9.0,Sam Dekker,24,Sam Dekker,PF
2.6,0.0,7.1,.458,6.5,.486,5.0,10.3,.385,1.5,3.8,14.1,.800,2.4,2.9,3.8,9,5,169,2.6,114,16.8,3.2,1.5,9.7,Sam Dekker,24,Sam Dekker,PF
2.8,0.5,5.4,.471,7.5,.528,6.4,12.2,.286,1.1,3.7,15.9,.556,1.5,2.8,2.6,38,0,619,3.4,108,17.6,2.1,1.5,8.8,Sam Dekker,24,Sam Dekker,PF
0.0,0.0,6.3,.200,3.1,.200,3.1,15.7,,0.0,0.0,15.7,.500,3.1,6.3,6.3,2,0,15,6.3,78,9.4,3.1,0.0,12.6,Ángel Delgado,24,Ángel Delgado,C
11.0,0.1,4.3,.405,5.9,.482,3.3,6.8,.338,2.7,7.9,14.7,.808,2.5,3.2,4.6,48,0,812,0.4,107,17.1,0.8,4.1,4.7,Matthew Dellavedova,28,Matthew Dellavedova,PG
13.9,0.0,4.8,.316,2.9,.250,1.0,3.8,.364,1.9,5.3,9.1,1.000,1.9,1.9,4.3,12,0,97,0.0,99,9.6,1.0,5.3,4.8,Matthew Dellavedova,28,Matthew Dellavedova,PG
10.6,0.1,4.2,.413,6.4,.500,3.6,7.2,.336,2.8,8.3,15.5,.792,2.6,3.3,4.6,36,0,715,0.4,107,18.2,0.8,4.0,4.7,Matthew Dellavedova,28,Matthew Dellavedova,PG
2.2,1.0,6.5,.500,7.2,.608,5.5,9.0,.318,1.7,5.4,14.4,.714,3.1,4.3,2.9,22,2,392,2.4,117,19.2,1.8,1.7,8.9,Luol Deng,33,Luol Deng,SF
8.6,0.7,7.4,.481,11.5,.492,11.3,23.0,.156,0.1,0.8,23.9,.830,6.6,8.0,3.2,77,77,2688,1.0,110,29.7,1.6,3.6,8.4,DeMar DeRozan,29,DeMar DeRozan,SG
0.7,0.7,3.6,.485,11.4,.462,4.3,9.2,.500,7.1,14.2,23.4,.800,2.8,3.6,6.4,11,0,67,5.7,123,32.7,0.0,2.1,9.2,Marcus Derrickson,22,Marcus Derrickson,PF
1.7,1.7,13.3,.620,8.7,.625,8.7,13.8,.250,0.1,0.2,14.1,.746,2.6,3.5,5.9,64,1,896,3.9,119,20.1,1.5,2.5,17.2,Cheick Diallo,22,Cheick Diallo,PF
1.5,0.9,5.2,.455,6.7,.504,6.3,12.5,.167,0.4,2.1,14.6,.610,3.2,5.2,6.8,51,3,526,3.4,103,16.9,1.9,2.0,8.6,Hamidou Diallo,20,Hamidou Diallo,SG
3.3,1.9,10.7,.501,8.8,.530,7.9,14.9,.339,0.9,2.6,17.5,.830,4.1,4.9,6.2,76,2,1031,3.8,114,22.5,2.2,2.6,14.5,Gorgui Dieng,29,Gorgui Dieng,C
7.7,0.4,3.5,.442,9.1,.528,6.0,11.4,.335,3.1,9.2,20.6,.806,7.1,8.9,4.7,68,4,1914,0.6,114,28.4,1.0,3.8,4.1,Spencer Dinwiddie,25,Spencer Dinwiddie,PG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5,0.7,5.5,.403,5.7,.683,3.2,4.6,.265,2.5,9.4,14.0,.750,1.0,1.4,4.3,27,0,411,1.8,102,14.8,1.5,2.1,7.3,Donte DiVincenzo,22,Donte DiVincenzo,SG
9.0,0.5,10.0,.427,10.6,.503,7.1,14.1,.327,3.5,10.8,24.8,.713,7.2,10.1,2.9,72,72,2318,1.8,107,31.9,1.6,5.2,11.8,Luka Dončić,19,Luka Dončić,SG
3.9,0.1,6.0,.405,7.4,.477,4.4,9.2,.333,3.1,9.2,18.3,.623,2.6,4.2,3.7,48,11,698,1.9,104,20.5,1.0,1.9,7.8,Tyler Dorsey,22,Tyler Dorsey,SG
3.1,0.2,6.3,.360,5.9,.440,4.1,9.2,.256,1.8,7.2,16.4,.615,2.9,4.8,3.7,27,0,251,1.7,96,16.6,1.3,1.8,7.9,Tyler Dorsey,22,Tyler Dorsey,SG
4.3,0.1,5.8,.429,8.3,.500,4.6,9.1,.366,3.8,10.3,19.5,.629,2.4,3.9,3.7,21,11,447,2.0,108,22.9,0.8,1.9,7.8,Tyler Dorsey,22,Tyler Dorsey,SG
3.2,0.2,5.5,.415,7.0,.461,3.9,8.6,.368,3.0,8.2,16.8,.745,1.8,2.4,3.2,73,40,2004,0.8,105,18.7,1.4,1.7,6.3,Damyean Dotson,24,Damyean Dotson,SG
4.7,0.0,10.4,.381,7.6,.462,5.7,12.3,.250,1.9,7.6,19.8,.500,0.9,1.9,1.9,6,0,51,5.7,112,17.9,1.9,0.0,16.1,PJ Dozier,22,PJ Dozier,SG
8.6,0.2,4.5,.413,8.8,.454,6.0,13.3,.348,2.8,8.1,21.3,.782,3.9,5.0,4.0,36,22,991,1.0,106,24.4,1.5,3.5,5.5,Goran Dragić,32,Goran Dragić,PG
2.1,2.6,15.1,.533,10.4,.548,10.4,18.9,.132,0.1,0.7,19.6,.590,4.5,7.7,5.1,79,79,2647,7.9,113,25.5,2.5,3.3,22.9,Andre Drummond,25,Andre Drummond,C
3.2,0.6,4.7,.423,3.9,.545,1.9,3.4,.351,2.1,5.9,9.3,.696,1.2,1.8,5.1,59,25,1220,1.3,110,11.2,1.4,1.7,6.0,Jared Dudley,33,Jared Dudley,PF
9.7,0.7,5.9,.425,7.5,.441,6.3,14.3,.354,1.2,3.4,17.7,.797,1.9,2.4,5.8,46,44,1389,0.7,99,18.1,2.4,3.6,6.5,Kris Dunn,24,Kris Dunn,PG
8.0,1.5,8.2,.521,12.7,.587,10.3,17.5,.353,2.4,6.8,24.4,.885,7.9,8.9,2.7,78,78,2702,0.6,121,35.7,1.0,4.0,8.8,Kevin Durant,30,Kevin Durant,SF
15.5,0.0,7.7,.667,15.5,.500,7.7,15.5,1.000,7.7,7.7,23.2,,0.0,0.0,0.0,3,0,6,0.0,179,38.7,0.0,0.0,7.7,Trevon Duval,20,Trevon Duval,PG
0.0,0.0,3.1,.250,3.1,,0.0,0.0,.250,3.1,12.3,12.3,,0.0,0.0,0.0,2,0,16,3.1,95,9.2,0.0,0.0,6.1,Vince Edwards,22,Vince Edwards,SF
3.0,0.4,11.4,.411,7.3,.386,4.1,10.6,.447,3.2,7.1,17.7,.760,3.5,4.7,5.0,19,0,259,0.9,108,21.3,1.3,1.7,12.3,Henry Ellenson,22,Henry Ellenson,PF
2.0,0.0,17.7,.400,7.9,.333,3.9,11.8,.500,3.9,7.9,19.7,1.000,3.9,3.9,3.9,2,0,25,0.0,120,23.7,0.0,0.0,17.7,Henry Ellenson,22,Henry Ellenson,PF
3.1,0.4,10.7,.412,7.2,.392,4.1,10.5,.441,3.1,7.0,17.5,.739,3.5,4.7,5.1,17,0,234,1.0,107,21.0,1.4,1.9,11.7,Henry Ellenson,22,Henry Ellenson,PF
2.7,0.2,3.5,.403,7.0,.541,1.7,3.2,.371,5.2,14.1,17.3,.796,1.5,1.9,3.5,53,38,1297,0.5,112,20.6,2.0,1.5,4.1,Wayne Ellington,31,Wayne Ellington,SG
2.7,0.3,3.8,.375,6.3,.414,1.1,2.7,.368,5.2,14.2,16.9,.875,1.3,1.5,3.7,25,12,533,0.6,110,19.2,2.2,1.3,4.3,Wayne Ellington,31,Wayne Ellington,SG
2.8,0.2,3.4,.421,7.4,.607,2.2,3.6,.373,5.2,14.0,17.6,.758,1.6,2.1,3.4,28,26,764,0.5,114,21.7,1.9,1.7,3.9,Wayne Ellington,31,Wayne Ellington,SG
5.1,2.7,15.6,.484,12.7,.535,11.0,20.5,.300,1.7,5.8,26.3,.804,11.4,14.2,4.6,64,64,2154,3.5,114,38.6,1.0,5.0,19.1,Joel Embiid,24,Joel Embiid,C
1.6,0.9,4.8,.469,5.5,.601,3.3,5.5,.353,2.2,6.2,11.6,.716,2.3,3.2,5.9,58,27,1230,2.4,119,15.4,1.6,1.3,7.2,James Ennis,28,James Ennis,SF
1.4,0.8,4.1,.493,5.4,.659,3.1,4.7,.367,2.3,6.2,10.9,.724,2.2,3.0,5.7,40,25,949,1.9,124,15.2,2.0,1.2,6.0,James Ennis,28,James Ennis,SF
2.4,1.2,7.1,.410,5.7,.489,3.9,7.9,.306,1.8,6.1,13.9,.696,2.7,3.9,6.6,18,2,281,3.9,108,16.0,0.5,1.8,10.9,James Ennis,28,James Ennis,SF
3.0,2.2,12.1,.577,6.5,.577,6.5,11.2,,0.0,0.0,11.2,.846,4.8,5.6,4.8,23,0,113,2.6,114,17.7,0.9,3.5,14.7,Drew Eubanks,21,Drew Eubanks,PF
5.4,0.7,4.4,.340,4.2,.368,3.3,8.9,.267,0.9,3.5,12.4,.000,0.0,0.2,6.5,30,1,204,1.4,85,9.3,1.2,2.6,5.8,Jacob Evans,21,Jacob Evans,SG
7.3,0.0,8.1,.214,2.2,.273,2.2,8.1,.000,0.0,2.2,10.3,,0.0,0.0,5.9,8,0,65,0.7,58,4.4,2.2,4.4,8.8,Jawun Evans,22,Jawun Evans,PG
7.5,0.0,8.2,.231,2.2,.273,2.2,8.2,.000,0.0,1.5,9.7,,0.0,0.0,6.0,7,0,64,0.7,60,4.5,2.2,4.5,9.0,Jawun Evans,22,Jawun Evans,PG
0.0,0.0,0.0,.000,0.0,,0.0,0.0,.000,0.0,46.7,46.7,,0.0,0.0,0.0,1,0,1,0.0,0,0.0,0.0,0.0,0.0,Jawun Evans,22,Jawun Evans,PG
5.8,0.6,5.9,.389,9.0,.405,6.3,15.5,.356,2.7,7.5,23.0,.719,4.0,5.6,4.1,69,18,1402,1.2,94,24.6,2.0,4.1,7.0,Tyreke Evans,29,Tyreke Evans,SG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9,0.4,3.7,.419,7.3,.464,6.0,12.9,.290,1.3,4.5,17.4,.791,4.9,6.2,5.0,42,1,664,1.2,104,20.8,1.0,3.7,4.9,Dante Exum,23,Dante Exum,PG
1.3,1.5,10.3,.589,10.5,.617,9.9,16.1,.320,0.5,1.7,17.8,.646,4.3,6.6,5.5,37,13,728,6.5,125,25.7,1.1,2.2,16.8,Kenneth Faried,29,Kenneth Faried,C
0.8,1.6,11.7,.595,10.1,.649,9.7,14.9,.200,0.4,2.0,16.9,.625,4.0,6.5,3.2,12,0,118,6.1,120,24.6,0.8,2.4,17.7,Kenneth Faried,29,Kenneth Faried,C
1.4,1.5,10.0,.587,10.5,.611,10.0,16.3,.350,0.6,1.6,17.9,.651,4.3,6.7,6.0,25,13,610,6.6,126,26.0,1.2,2.2,16.6,Kenneth Faried,29,Kenneth Faried,C
2.4,2.9,9.6,.586,9.8,.640,9.4,14.7,.218,0.5,2.1,16.8,.675,4.2,6.2,4.4,76,70,1766,5.6,124,24.3,1.5,2.3,15.2,Derrick Favors,27,Derrick Favors,C
2.4,0.5,9.0,.531,6.2,.543,6.2,11.4,.000,0.0,0.3,11.6,.685,3.3,4.7,4.5,60,0,746,5.1,116,15.6,0.7,2.1,14.2,Cristiano Felício,26,Cristiano Felício,C
6.4,0.7,3.7,.407,6.8,.473,4.3,9.1,.328,2.5,7.5,16.6,.923,1.5,1.6,3.6,33,0,379,0.5,110,17.5,1.2,1.7,4.2,Raymond Felton,34,Raymond Felton,PG
1.7,0.4,2.6,.429,4.5,.560,1.9,3.4,.366,2.6,7.0,10.4,.725,0.9,1.2,5.6,74,74,1931,0.8,112,12.4,1.0,1.1,3.4,Terrance Ferguson,20,Terrance Ferguson,SG
6.0,0.2,4.2,.435,6.7,.488,4.3,8.9,.362,2.4,6.5,15.4,.896,2.6,2.9,2.8,71,3,1067,0.6,114,18.3,1.6,1.7,4.8,Yogi Ferrell,25,Yogi Ferrell,PG
2.3,0.9,6.1,.432,5.6,.544,3.6,6.7,.311,1.9,6.2,12.9,.709,1.8,2.5,4.5,81,26,1985,3.4,109,14.9,1.7,1.8,9.5,Dorian Finney-Smith,25,Dorian Finney-Smith,SF
3.7,0.1,4.7,.456,7.7,.489,3.9,8.1,.426,3.7,8.8,16.8,.885,1.5,1.7,3.4,82,81,2293,0.4,113,20.6,1.0,1.7,5.1,Bryn Forbes,25,Bryn Forbes,SG
5.7,0.2,4.2,.438,9.0,.509,6.0,11.9,.340,2.9,8.6,20.5,.806,2.6,3.3,4.3,81,81,2553,0.7,104,23.5,1.4,3.0,4.9,Evan Fournier,26,Evan Fournier,SG
10.8,0.8,4.8,.458,9.2,.482,7.7,15.9,.371,1.6,4.2,20.1,.727,5.5,7.6,3.7,81,81,2546,0.8,110,25.6,2.4,4.1,5.6,De'Aaron Fox,21,De'Aaron Fox,PG
1.1,0.0,2.2,.333,7.8,.467,7.8,16.7,.000,0.0,6.7,23.4,.250,1.1,4.4,6.7,10,0,44,3.3,75,16.7,1.1,1.1,5.6,Melvin Frazier,22,Melvin Frazier,SG
10.3,0.2,5.3,.444,4.8,.494,3.3,6.6,.366,1.5,4.2,10.8,.759,1.7,2.2,4.6,59,19,1120,1.7,114,12.9,1.2,3.2,7.0,Tim Frazier,28,Tim Frazier,PG
10.5,0.2,5.4,.451,4.5,.517,3.1,6.0,.351,1.4,3.9,10.0,.780,1.6,2.1,4.8,47,17,909,1.6,115,12.0,1.3,3.1,7.0,Tim Frazier,28,Tim Frazier,PG
9.3,0.2,4.8,.424,6.2,.429,4.0,9.3,.417,2.2,5.3,14.5,.692,2.0,2.9,4.2,12,2,211,2.0,109,16.5,1.1,3.5,6.8,Tim Frazier,28,Tim Frazier,PG
5.9,0.0,4.4,.276,5.9,.500,5.9,11.8,.000,0.0,9.5,21.3,1.000,4.4,4.4,3.7,6,0,65,0.7,75,16.2,2.2,3.7,5.1,Jimmer Fredette,29,Jimmer Fredette,SG
2.9,0.7,7.0,.368,6.3,.289,1.6,5.5,.405,4.7,11.5,17.0,.786,1.6,2.0,6.4,36,6,341,0.6,104,18.8,0.9,1.9,7.6,Channing Frye,35,Channing Frye,C
6.5,0.6,4.9,.419,7.2,.433,6.7,15.6,.286,0.4,1.5,17.1,.568,2.3,4.1,5.8,19,15,427,2.9,99,17.1,1.9,2.8,7.7,Markelle Fultz,20,Markelle Fultz,SG
4.1,0.5,8.3,.463,9.4,.484,5.7,11.7,.433,3.7,8.5,20.3,.904,8.4,9.3,3.0,68,68,2059,1.2,125,30.9,1.1,2.3,9.6,Danilo Gallinari,30,Danilo Gallinari,SF
2.4,0.2,3.4,.388,6.4,.449,2.6,5.8,.355,3.8,10.7,16.6,.844,2.3,2.7,3.8,80,4,1745,1.4,115,19.0,1.0,0.7,4.8,Langston Galloway,27,Langston Galloway,SG
5.4,0.8,2.3,.407,8.4,.579,8.4,14.5,.000,0.0,6.1,20.7,1.000,3.1,3.1,2.3,4,0,63,0.0,97,19.9,0.8,1.5,2.3,Billy Garrett,24,Billy Garrett,SG
7.1,1.7,11.1,.448,7.9,.487,5.9,12.1,.363,2.0,5.5,17.6,.759,3.9,5.1,4.4,79,72,2436,1.6,108,21.6,1.7,3.1,12.7,Marc Gasol,34,Marc Gasol,C
6.9,1.8,11.1,.444,8.4,.491,6.3,12.8,.344,2.1,6.1,19.0,.756,4.2,5.6,4.1,53,53,1788,1.6,106,23.2,1.7,3.3,12.6,Marc Gasol,34,Marc Gasol,C
7.5,1.7,10.9,.465,6.4,.474,4.7,10.0,.442,1.7,3.8,13.8,.769,3.0,3.8,5.2,26,19,648,1.8,116,17.5,1.8,2.7,12.7,Marc Gasol,34,Marc Gasol,C
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,2.0,15.5,.447,5.7,.444,4.9,10.9,.462,0.8,1.8,12.7,.700,3.8,5.4,3.9,30,6,360,3.0,116,15.9,0.7,2.2,18.5,Pau Gasol,38,Pau Gasol,C
7.4,2.1,15.5,.466,6.1,.462,5.3,11.5,.500,0.7,1.5,13.0,.711,4.0,5.6,4.1,27,6,330,3.3,120,16.9,0.7,2.1,18.8,Pau Gasol,38,Pau Gasol,C
3.1,1.5,15.5,.167,1.5,.000,0.0,4.6,.333,1.5,4.6,9.3,.500,1.5,3.1,1.5,3,0,30,0.0,59,6.2,0.0,3.1,15.5,Pau Gasol,38,Pau Gasol,C
4.8,0.9,10.8,.504,10.0,.537,8.0,14.9,.402,2.0,4.9,19.8,.816,3.2,3.9,4.2,69,51,1842,1.7,111,25.1,1.4,3.0,12.5,Rudy Gay,32,Rudy Gay,PF
5.2,0.6,8.6,.438,11.6,.484,6.8,14.1,.386,4.8,12.4,26.5,.839,7.4,8.9,3.5,77,77,2841,1.7,116,35.5,2.8,3.4,10.3,Paul George,28,Paul George,SF
2.4,1.1,8.1,.566,8.6,.583,8.3,14.3,.324,0.3,1.0,15.3,.757,3.8,5.0,5.3,70,57,1686,4.9,123,21.4,1.5,2.1,13.0,Taj Gibson,33,Taj Gibson,PF
4.8,1.2,8.9,.503,9.9,.512,9.9,19.4,.000,0.0,0.3,19.8,.637,3.3,5.2,8.5,58,0,820,3.7,102,23.2,1.8,4.1,12.6,Harry Giles,20,Harry Giles,PF
5.9,1.0,3.8,.476,7.4,.503,6.3,12.5,.367,1.1,3.0,15.5,.800,3.4,4.2,3.8,82,73,2174,1.2,108,19.3,2.1,3.1,5.0,Shai Gilgeous-Alexander,20,Shai Gilgeous-Alexander,PG
3.0,3.5,13.6,.669,8.8,.669,8.8,13.2,,0.0,0.0,13.2,.636,6.2,9.7,4.3,81,80,2577,5.7,133,23.8,1.2,2.4,19.3,Rudy Gobert,26,Rudy Gobert,C
12.1,0.0,1.7,.261,5.2,.235,3.4,14.6,.333,1.7,5.2,19.8,.818,7.8,9.5,6.0,16,0,57,0.9,103,19.8,0.0,2.6,2.6,Brandon Goodwin,23,Brandon Goodwin,PG
5.4,1.0,8.3,.449,8.7,.499,6.5,13.0,.349,2.2,6.4,19.4,.731,3.4,4.7,3.2,78,78,2633,2.4,107,23.2,1.1,3.0,10.7,Aaron Gordon,23,Aaron Gordon,PF
