APerM,BPerM,DRB PerM,FG %,FG PerM,FG2 PerM,FG2A PerM,FG3 %,FG3 PerM,FG3A PerM,FGA PerM,FTPerM,Fouls PerM,GP,GS,MPG,ORB PerM,PPerM,SPerM,TO PerM,TRB PerM,Teams,age,name,position
3.0,0.3,3.2,.465,6.3,.512,9.9,.338,1.2,3.6,13.5,3.3,3.1,69,50,2029,1.1,17.1,1.0,2.6,4.2,Jonathon Simmons,28,Jonathon Simmons,SG
3.8,0.3,2.0,.423,4.5,.460,8.4,.282,0.6,2.2,10.6,1.4,3.4,32,12,643,0.8,11.0,1.0,2.5,2.8,Kobi Simmons,20,Kobi Simmons,PG
1.2,0.0,5.5,.333,4.3,.313,9.8,.400,1.2,3.1,12.8,4.3,2.4,12,0,59,0.6,14.0,0.6,1.8,6.1,Kyle Singler,29,Kyle Singler,SF
5.8,0.5,3.3,.367,4.2,.429,5.9,.301,1.7,5.6,11.5,2.2,3.0,54,11,1614,1.0,12.3,1.6,2.9,4.2,Marcus Smart,23,Marcus Smart,SG
6.3,0.3,3.7,.395,7.1,.435,12.0,.313,1.9,6.0,18.0,2.4,2.7,69,69,2049,0.9,18.4,1.2,3.4,4.6,Dennis Smith,20,Dennis Smith,PG
6.3,0.4,3.5,.486,6.9,.506,12.3,.347,0.6,1.8,14.1,1.4,2.5,82,35,2043,0.5,15.8,1.1,1.9,3.9,Ish Smith,29,Ish Smith,PG
2.3,0.2,3.3,.403,3.9,.453,3.4,.375,2.3,6.1,9.5,0.6,2.6,80,61,2244,0.5,10.6,1.1,1.3,3.8,J.R. Smith,32,J.R. Smith,SG
1.8,1.6,4.4,.391,5.7,.494,10.5,.125,0.5,4.0,14.5,2.4,5.6,33,2,285,2.3,14.3,0.4,2.0,6.7,Jason Smith,31,Jason Smith,C
0.0,0.0,3.0,.250,3.0,.250,12.0,,0.0,0.0,12.0,0.0,9.0,3,0,12,9.0,6.0,0.0,0.0,12.0,Josh Smith,32,Josh Smith,PF
1.7,0.5,2.3,.435,3.2,.490,2.8,.403,1.9,4.7,7.5,0.7,2.0,75,59,2053,0.2,9.0,0.8,0.6,2.5,Tony Snell,26,Tony Snell,SG
,,,,,,,,,,,,,,,,,,,,,,,,
2.1,1.2,6.0,.395,7.4,.448,6.2,.369,4.6,12.4,18.6,2.1,5.7,52,3,675,1.1,21.4,0.4,2.1,7.1,Marreese Speights,30,Marreese Speights,C
2.7,0.3,4.1,.390,4.1,.370,3.7,.400,2.8,6.9,10.6,1.4,1.7,41,0,523,0.3,12.5,0.6,1.8,4.4,Nik Stauskas,24,Nik Stauskas,SG
0.8,0.0,0.8,.250,0.8,.333,2.4,.000,0.0,0.8,3.2,1.6,2.4,6,0,45,0.0,3.2,3.2,3.2,0.8,Nik Stauskas,24,Nik Stauskas,SG
2.9,0.3,4.4,.393,4.4,.373,3.8,.404,3.0,7.5,11.3,1.4,1.6,35,0,478,0.3,13.3,0.4,1.7,4.7,Nik Stauskas,24,Nik Stauskas,SG
4.6,0.3,7.0,.427,5.9,.495,9.3,.289,1.3,4.5,13.8,1.6,3.4,82,7,1850,1.2,14.7,0.9,2.5,8.3,Lance Stephenson,27,Lance Stephenson,SG
0.0,0.0,0.0,.667,8.0,,0.0,.667,8.0,12.0,12.0,16.0,12.0,3,0,9,0.0,40.0,0.0,4.0,0.0,David Stockton,26,David Stockton,PG
5.3,0.4,5.8,.462,1.2,,0.0,.462,1.2,2.7,2.7,0.2,4.3,23,0,175,0.2,3.9,0.8,1.4,6.0,Julyan Stone,29,Julyan Stone,SG
0.0,0.0,18.0,1.000,18.0,1.000,18.0,,0.0,0.0,18.0,0.0,18.0,1,0,2,0.0,36.0,0.0,0.0,18.0,Edmond Sumner,22,Edmond Sumner,PG
2.7,0.6,7.4,.400,4.6,.442,9.9,.125,0.2,1.5,11.4,2.3,7.0,27,3,189,2.9,11.6,1.0,3.4,10.3,Caleb Swanigan,20,Caleb Swanigan,PF
1.9,0.9,5.2,.475,5.9,.492,8.8,.434,1.6,3.6,12.3,3.1,2.5,80,80,2438,0.7,16.4,1.2,1.7,5.9,Jayson Tatum,19,Jayson Tatum,SF
6.4,0.3,2.2,.418,5.0,.461,9.6,.250,0.6,2.5,12.0,3.1,3.6,67,9,1167,0.7,13.7,1.0,2.6,2.9,Isaiah Taylor,23,Isaiah Taylor,PG
7.7,0.4,2.9,.446,5.5,.477,8.8,.368,1.3,3.6,12.4,3.1,2.7,70,70,2311,0.4,15.5,1.6,2.8,3.3,Jeff Teague,29,Jeff Teague,PG
6.3,0.0,2.4,.250,1.9,.250,5.8,.250,0.5,1.9,7.8,1.0,2.4,3,0,74,0.5,5.4,1.9,1.5,2.9,Marquis Teague,24,Marquis Teague,PG
2.3,0.2,4.5,.439,5.7,.333,2.7,.467,4.8,10.2,12.9,0.0,3.2,10,0,159,0.7,16.1,0.9,1.6,5.2,Mirza Teletović,32,Mirza Teletović,PF
2.8,0.6,2.9,.418,4.4,.442,5.6,.392,2.0,5.1,10.6,1.3,3.0,65,35,1615,0.5,12.2,1.3,1.8,3.4,Garrett Temple,31,Garrett Temple,SG
6.6,0.2,3.5,.419,4.8,.492,4.1,.379,2.8,7.4,11.4,1.2,3.3,45,36,1134,0.5,13.6,0.7,3.1,4.0,Miloš Teodosić,30,Miloš Teodosić,PG
2.6,0.6,1.9,.383,2.6,.487,1.7,.348,1.8,5.1,6.8,0.4,2.3,51,4,814,0.2,7.3,1.9,1.1,2.1,Jason Terry,40,Jason Terry,SG
2.2,1.8,7.1,.541,4.8,.617,6.7,.310,0.7,2.2,9.0,2.3,6.0,63,3,936,3.5,12.7,1.2,2.2,10.5,Daniel Theis,25,Daniel Theis,C
6.4,0.1,2.1,.373,6.6,.438,9.7,.293,2.3,7.9,17.6,4.9,2.4,32,15,862,0.7,20.3,0.6,4.0,2.8,Isaiah Thomas,28,Isaiah Thomas,PG
6.0,0.2,2.1,.361,6.2,.449,9.5,.253,2.0,7.7,17.2,5.2,2.2,15,14,406,0.6,19.6,0.8,3.6,2.7,Isaiah Thomas,28,Isaiah Thomas,PG
6.7,0.1,2.1,.383,6.9,.429,9.9,.327,2.6,8.0,17.9,4.6,2.6,17,1,456,0.8,20.9,0.5,4.3,2.8,Isaiah Thomas,28,Isaiah Thomas,PG
1.2,0.4,3.5,.382,2.7,.364,3.8,.403,1.3,3.3,7.1,1.2,3.6,73,31,1353,1.2,7.9,0.8,1.1,4.7,Lance Thomas,29,Lance Thomas,PF
2.7,0.5,3.5,.488,8.3,.526,9.5,.440,3.3,7.5,16.9,1.2,1.7,73,73,2506,0.4,21.0,0.8,1.8,4.0,Klay Thompson,27,Klay Thompson,SG
1.1,0.6,7.6,.562,4.4,.562,7.9,,0.0,0.0,7.9,1.4,3.4,53,22,1072,4.2,10.3,0.5,1.2,11.8,Tristan Thompson,26,Tristan Thompson,C
,,,,,,,,,,,,,,,,,,,,,,,,
2.1,0.8,3.3,.429,3.1,.448,5.4,.377,0.7,1.9,7.3,1.8,3.9,73,17,1156,1.0,8.8,1.5,1.7,4.4,Sindarius Thornwell,23,Sindarius Thornwell,SG
1.8,0.4,3.9,.464,4.5,.561,2.2,.436,3.3,7.5,9.7,2.2,3.0,79,14,1757,1.0,14.4,0.7,1.2,4.9,Anthony Tolliver,32,Anthony Tolliver,PF
2.5,1.4,9.5,.545,7.9,.585,10.9,.421,1.5,3.5,14.5,4.3,3.5,82,82,2918,2.9,21.5,0.8,2.0,12.5,Karl-Anthony Towns,22,Karl-Anthony Towns,C
1.2,0.4,5.7,.390,2.7,.435,2.1,.371,1.8,4.9,7.0,0.7,3.2,82,34,2281,1.5,7.9,1.2,1.2,7.2,P.J. Tucker,32,P.J. Tucker,PF
3.1,0.5,3.8,.447,4.6,.485,7.9,.318,0.7,2.3,10.2,1.6,2.9,79,40,2034,0.5,11.5,0.8,1.8,4.3,Evan Turner,29,Evan Turner,SF
1.7,2.3,6.4,.479,6.0,.519,9.5,.357,1.1,3.1,12.5,3.1,3.6,65,62,1836,1.8,16.2,0.7,1.9,8.2,Myles Turner,21,Myles Turner,C
2.4,3.3,3.6,.500,2.7,.504,5.3,.000,0.0,0.0,5.3,1.9,4.7,63,3,810,3.0,7.2,1.9,0.9,6.7,Ekpe Udoh,30,Ekpe Udoh,C
6.8,0.2,2.3,.388,4.6,.425,8.8,.288,0.9,3.2,12.0,1.8,2.6,71,43,1658,0.5,12.0,1.5,2.8,2.8,Tyler Ulis,22,Tyler Ulis,PG
1.7,1.4,9.9,.568,8.1,.587,12.8,.405,0.6,1.5,14.3,3.5,4.0,77,77,1727,3.8,20.4,0.6,2.4,13.8,Jonas Valančiūnas,25,Jonas Valančiūnas,C
4.2,0.2,5.9,.417,5.2,.450,6.0,.386,2.5,6.4,12.4,0.7,3.2,77,37,2095,0.8,13.5,1.1,1.7,6.8,Denzel Valentine,24,Denzel Valentine,SG
5.8,0.5,3.8,.426,5.5,.437,6.7,.414,2.6,6.2,12.9,2.0,3.1,76,0,1520,0.6,15.5,1.6,1.8,4.4,Fred VanVleet,23,Fred VanVleet,PG
2.2,0.5,3.1,.411,3.9,.474,3.2,.378,2.4,6.3,9.5,0.7,2.5,28,0,212,0.5,10.9,0.8,1.0,3.6,Rashad Vaughn,21,Rashad Vaughn,SG
2.5,0.6,3.1,.420,4.4,.533,3.1,.371,2.7,7.3,10.4,0.8,2.5,22,0,173,0.4,12.3,0.8,0.8,3.5,Rashad Vaughn,21,Rashad Vaughn,SG
9.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,9.0,1,0,4,0.0,0.0,0.0,0.0,0.0,Rashad Vaughn,21,Rashad Vaughn,SG
0.0,0.0,3.1,.333,2.1,.250,4.1,.500,1.0,2.1,6.2,0.0,2.1,5,0,35,1.0,5.1,1.0,2.1,4.1,Rashad Vaughn,21,Rashad Vaughn,SG
1.4,0.7,9.9,.444,4.3,.500,6.9,.303,0.8,2.7,9.6,1.5,2.8,54,16,875,2.9,10.9,0.8,1.3,12.8,Noah Vonleh,22,Noah Vonleh,PF
1.0,0.8,10.0,.490,3.6,.500,6.8,.333,0.2,0.5,7.3,1.7,3.2,33,12,476,2.6,9.0,0.5,1.1,12.6,Noah Vonleh,22,Noah Vonleh,PF
1.9,0.5,9.8,.413,5.1,.500,7.0,.300,1.6,5.4,12.5,1.2,2.3,21,4,399,3.2,13.1,1.2,1.4,13.0,Noah Vonleh,22,Noah Vonleh,PF
4.1,1.3,9.0,.475,8.5,.527,13.6,.314,1.4,4.4,18.0,1.6,3.1,57,57,1683,2.2,20.1,1.2,2.3,11.2,Nikola Vučević,27,Nikola Vučević,C
5.3,1.1,4.7,.438,7.0,.468,13.4,.288,0.7,2.6,16.0,3.2,2.9,67,3,1536,1.2,17.9,1.4,3.3,5.9,Dwyane Wade,36,Dwyane Wade,SG
5.5,1.1,4.8,.455,6.7,.479,12.3,.329,0.8,2.4,14.6,3.2,2.8,46,3,1069,1.3,17.3,1.4,3.1,6.1,Dwyane Wade,36,Dwyane Wade,SG
5.0,1.2,4.6,.409,7.8,.447,15.9,.220,0.7,3.2,19.0,3.2,3.1,21,0,467,0.8,19.4,1.5,3.7,5.5,Dwyane Wade,36,Dwyane Wade,SG
4.4,0.4,2.7,.398,6.4,.463,9.4,.306,2.0,6.7,16.1,2.0,2.4,30,30,918,0.3,16.8,0.9,2.7,3.0,Dion Waiters,26,Dion Waiters,SG
5.8,0.3,2.8,.431,7.7,.469,10.0,.384,3.0,7.9,17.9,4.8,1.3,80,80,2736,0.4,23.3,1.2,2.4,3.3,Kemba Walker,27,Kemba Walker,PG
10.0,1.1,3.3,.420,7.1,.436,12.8,.371,1.6,4.3,17.0,4.5,2.0,41,41,1410,0.6,20.3,1.5,4.0,3.8,John Wall,27,John Wall,PG
3.0,0.5,3.6,.445,4.7,.483,8.8,.250,0.4,1.7,10.4,2.6,3.5,30,19,851,0.9,12.3,1.1,1.9,4.4,Tyrone Wallace,23,Tyrone Wallace,PG
3.1,0.6,5.0,.426,6.1,.461,7.6,.385,2.6,6.7,14.2,2.2,2.5,82,82,2464,0.7,16.9,1.2,2.8,5.7,Taurean Waller-Prince,23,Taurean Waller-Prince,SF
,,,,,,,,,,,,,,,,,,,,,,,,
3.9,0.7,3.4,.320,2.0,.125,2.0,.412,1.7,4.2,6.1,1.5,1.7,16,0,147,0.5,7.1,1.7,0.5,3.9,Derrick Walton,22,Derrick Walton,PG
0.0,0.0,6.7,.583,9.3,.583,16.0,,0.0,0.0,16.0,4.0,2.7,3,0,27,5.3,22.7,0.0,1.3,12.0,Jameel Warney,24,Jameel Warney,PF
1.4,0.7,3.5,.498,8.9,.523,16.4,.222,0.3,1.5,17.9,3.2,2.5,65,65,2142,2.1,21.4,1.1,1.4,5.6,T.J. Warren,24,T.J. Warren,SF
1.1,0.8,6.0,.347,3.9,.320,3.9,.362,2.7,7.4,11.4,1.3,4.7,17,0,228,0.0,11.8,0.6,0.9,6.0,Travis Wear,27,Travis Wear,SF
1.2,0.0,4.8,.250,1.8,.400,1.5,.211,1.2,5.7,7.2,0.0,3.0,10,0,120,2.4,4.8,0.3,1.2,7.2,James Webb,24,James Webb,SF
3.3,0.8,4.1,.442,2.9,.469,4.9,.364,0.6,1.7,6.5,1.2,4.3,18,0,237,1.2,7.6,2.7,2.3,5.3,Briante Weber,25,Briante Weber,PG
4.0,0.9,4.6,.409,2.7,.385,4.0,.444,1.2,2.7,6.7,1.2,5.5,13,0,118,0.9,7.9,3.1,2.1,5.5,Briante Weber,25,Briante Weber,PG
2.7,0.6,3.6,.476,3.0,.526,5.7,.000,0.0,0.6,6.4,1.2,3.0,5,0,119,1.5,7.3,2.4,2.4,5.1,Briante Weber,25,Briante Weber,PG
5.0,2.7,6.3,.571,7.8,.576,13.3,.375,0.1,0.3,13.6,2.2,4.3,73,0,999,2.3,17.8,1.7,2.9,8.6,David West,37,David West,C
10.1,0.2,8.1,.449,9.4,.485,16.8,.298,1.2,4.0,20.8,5.2,2.5,80,80,2914,1.9,25.1,1.8,4.7,9.9,Russell Westbrook,29,Russell Westbrook,PG
1.0,0.2,5.2,.342,4.3,.292,4.1,.367,3.1,8.4,12.6,0.2,2.1,15,0,209,0.7,11.9,0.5,1.4,5.9,Andrew White,24,Andrew White,SF
2.3,0.8,5.4,.485,4.1,.400,5.2,.615,2.1,3.4,8.5,3.6,2.1,17,0,139,1.3,14.0,1.0,1.6,6.7,Derrick White,23,Derrick White,PG
0.9,0.5,3.6,.438,3.2,.600,2.3,.364,1.8,5.0,7.2,0.9,2.7,6,4,80,1.4,9.0,0.5,0.5,5.0,Okaro White,25,Okaro White,PF
4.0,0.4,4.4,.465,8.0,.485,13.6,.389,1.4,3.6,17.2,2.6,4.6,16,0,180,0.8,20.0,1.6,4.8,5.2,Isaiah Whitehead,22,Isaiah Whitehead,PG
1.4,2.5,11.7,.540,8.2,.538,15.2,1.000,0.1,0.1,15.3,3.4,3.5,54,54,1364,4.6,19.9,1.0,2.4,16.3,Hassan Whiteside,28,Hassan Whiteside,C
1.9,0.6,3.3,.438,6.9,.475,11.6,.331,1.4,4.1,15.7,2.4,2.0,82,82,2979,1.0,17.5,1.1,1.7,4.3,Andrew Wiggins,22,Andrew Wiggins,SF
2.2,0.0,9.8,.250,1.1,.000,2.2,.500,1.1,2.2,4.4,1.1,4.4,5,0,33,2.2,4.4,1.1,0.0,12.0,Jacob Wiley,23,Jacob Wiley,PF
2.1,0.2,2.6,.333,3.1,.429,5.0,.222,0.9,4.3,9.2,0.7,1.7,19,1,152,1.2,7.8,0.5,1.2,3.8,Damien Wilkins,38,Damien Wilkins,SF
4.1,0.5,9.8,.389,3.6,.389,9.3,,0.0,0.0,9.3,3.1,6.7,5,0,70,1.5,10.3,2.6,3.6,11.3,Alan Williams,25,Alan Williams,PF
2.2,0.7,2.2,.442,4.4,.546,6.1,.282,1.1,4.0,10.0,0.7,3.2,38,17,707,0.6,10.6,1.6,1.0,2.9,C.J. Williams,27,C.J. Williams,SG
0.0,0.0,4.0,.250,4.0,.500,8.0,.000,0.0,8.0,16.0,0.0,0.0,2,0,9,0.0,8.0,0.0,0.0,4.0,Derrick Williams,26,Derrick Williams,PF
5.8,0.3,2.2,.435,8.1,.484,11.4,.359,2.6,7.2,18.6,6.0,1.5,79,19,2589,0.6,24.8,1.2,3.3,2.8,Lou Williams,31,Lou Williams,SG
,,,,,,,,,,,,,,,,,,,,,,,,
1.7,0.7,5.3,.458,4.6,.512,4.6,.413,2.3,5.5,10.1,1.8,2.1,78,78,2006,1.3,13.4,1.0,1.2,6.6,Marvin Williams,31,Marvin Williams,PF
0.0,0.0,3.3,.333,6.5,1.000,3.3,.200,3.3,16.4,19.6,0.0,3.3,3,0,11,0.0,16.4,0.0,3.3,3.3,Matt Williams,24,Matt Williams,SG
1.9,0.5,4.8,.468,6.0,.563,8.3,.289,1.3,4.5,12.8,2.3,4.0,21,1,307,2.6,15.6,2.3,2.2,7.4,Troy Williams,23,Troy Williams,SF
2.1,0.0,6.4,.222,4.2,.500,8.5,.000,0.0,10.6,19.1,2.1,4.2,4,0,17,2.1,10.6,2.1,2.1,8.5,Troy Williams,23,Troy Williams,SF
1.9,0.5,4.7,.490,6.1,.567,8.3,.333,1.4,4.1,12.4,2.4,4.0,17,1,290,2.6,15.9,2.4,2.2,7.3,Troy Williams,23,Troy Williams,SF
1.5,0.5,4.1,.563,4.6,.636,5.6,.400,1.0,2.5,8.1,0.5,3.5,22,0,71,1.0,10.6,1.5,2.0,5.1,D.J. Wilson,21,D.J. Wilson,PF
1.3,1.1,3.8,.469,5.0,.611,2.4,.429,3.5,8.3,10.6,0.3,4.5,15,10,274,0.4,13.8,0.7,1.1,4.2,Jamil Wilson,27,Jamil Wilson,SF
3.2,0.7,6.6,.424,4.4,.440,7.7,.380,1.0,2.8,10.5,1.4,3.0,68,25,1680,1.4,11.3,1.2,1.6,7.9,Justise Winslow,21,Justise Winslow,PF
0.0,2.8,8.3,.375,5.5,.667,5.5,.200,1.8,9.2,14.8,0.9,2.8,9,0,39,0.9,13.8,0.0,1.8,9.2,Jeff Withey,27,Jeff Withey,C
1.9,0.0,1.9,.167,1.9,.167,11.4,,0.0,0.0,11.4,0.0,1.9,5,0,19,1.9,3.8,0.0,0.0,3.8,Nate Wolters,26,Nate Wolters,PG
1.2,2.5,5.9,.578,5.6,.578,9.6,,0.0,0.0,9.6,2.0,3.0,28,1,381,3.1,13.1,1.2,0.8,9.0,Brandan Wright,30,Brandan Wright,PF
1.3,2.5,6.0,.576,5.6,.576,9.7,,0.0,0.0,9.7,2.1,2.9,27,1,366,3.1,13.3,1.3,0.8,9.1,Brandan Wright,30,Brandan Wright,PF
0.0,2.4,2.4,.667,4.8,.667,7.2,,0.0,0.0,7.2,0.0,7.2,1,0,15,2.4,9.6,0.0,0.0,4.8,Brandan Wright,30,Brandan Wright,PF
5.0,0.8,3.8,.465,5.0,.520,7.0,.366,1.4,3.8,10.9,2.4,2.0,69,4,1433,1.1,13.9,1.8,2.0,5.0,Delon Wright,25,Delon Wright,PG
2.5,0.8,5.4,.426,4.0,.583,3.7,.324,1.8,5.7,9.3,2.3,3.5,33,4,235,2.6,12.1,0.6,1.8,8.0,Guerschon Yabusele,22,Guerschon Yabusele,PF
1.2,0.0,1.2,.357,3.0,.500,2.4,.300,1.8,5.9,8.3,2.4,2.4,6,0,61,0.0,10.0,0.0,0.6,1.2,James Young,22,James Young,SG
2.5,0.1,3.3,.430,5.2,.458,7.7,.379,1.6,4.3,12.0,1.4,2.5,53,1,558,0.8,13.4,0.9,1.7,4.1,Joe Young,25,Joe Young,PG
0.9,0.2,2.7,.412,5.2,.481,4.2,.377,3.2,8.4,12.6,1.4,2.6,80,8,1393,0.5,15.0,1.0,1.0,3.2,Nick Young,32,Nick Young,SG
2.1,0.5,4.5,.487,5.8,.531,9.4,.320,0.8,2.5,11.9,0.8,2.4,81,81,2607,2.5,13.2,1.9,1.4,7.1,Thaddeus Young,29,Thaddeus Young,PF
1.8,1.2,6.3,.545,4.9,.542,8.8,.667,0.1,0.2,9.0,3.5,4.7,33,0,627,3.8,13.4,0.8,1.9,10.2,Cody Zeller,25,Cody Zeller,C
1.5,1.1,6.3,.560,6.1,.578,9.9,.357,0.3,0.9,10.8,1.9,4.1,66,34,1109,3.6,14.3,0.5,1.5,9.9,Tyler Zeller,28,Tyler Zeller,C
1.4,1.1,6.7,.546,6.4,.567,10.4,.385,0.5,1.3,11.7,2.0,4.0,42,33,703,3.2,15.4,0.4,1.8,9.9,Tyler Zeller,28,Tyler Zeller,C
1.7,1.2,5.7,.590,5.5,.602,9.1,.000,0.0,0.2,9.3,1.5,4.3,24,1,406,4.2,12.5,0.6,1.1,9.8,Tyler Zeller,28,Tyler Zeller,C
2.0,0.7,5.2,.346,3.5,.355,5.4,.336,1.6,4.8,10.2,0.8,3.8,54,12,824,0.6,9.5,0.9,1.9,5.7,Paul Zipser,23,Paul Zipser,SF
0.8,2.2,6.1,.731,8.2,.731,11.3,,0.0,0.0,11.3,3.5,5.0,32,2,214,4.0,20.0,0.3,1.9,10.1,Ante Žižić,21,Ante Žižić,C
2.2,1.3,6.8,.500,5.4,.504,10.6,.000,0.0,0.1,10.7,3.4,4.1,43,0,410,4.0,14.1,0.7,2.3,10.8,Ivica Zubac,20,Ivica Zubac,C
