name,position,age,Teams,GP,GS,MP,FG PP,FGA PP,FG %,FG3 PP,FG3A PP,FG3 %,FG2 PP,FG2A PP,FG2 %,FT PP,FTA PP,FT %,ORB PP,DRB PP,TRB PP,APP,SPP,BPP,TO PP,Fouls PP,PPP,Off. Ra
Steve Kerr,PG,35,Steve Kerr,55,1,650,5.5,13.1,.421,2.7,6.3,.429,2.8,6.8,.415,1.2,1.2,.933,0.5,2.4,2.9,4.7,1.3,0.1,1.7,2.5,14.9,110
Jerome Kersey,SF,38,Jerome Kersey,22,2,243,6.9,14.8,.464,0.0,0.2,.000,6.9,14.6,.471,1.7,3.4,.500,1.7,7.9,9.6,3.2,3.0,1.7,1.3,7.7,15.4,102
Lari Ketner,PF,23,Lari Ketner,3,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,7.7,0.0,0.0,15.3,0.0,0.0,21
Jason Kidd,PG,27,Jason Kidd,77,76,3065,7.6,18.4,.411,1.2,3.9,.297,6.4,14.5,.442,5.5,6.8,.814,1.5,6.8,8.3,12.7,2.8,0.4,4.8,2.9,21.8,104
Gerard King,SF,28,Gerard King,45,3,706,6.6,12.9,.511,0.0,0.0,,6.6,12.9,.511,2.6,3.3,.800,2.9,6.6,9.5,2.3,1.0,0.8,3.4,6.9,15.8,100
Brevin Knight,PG,25,Brevin Knight,53,43,1457,5.0,13.3,.375,0.0,0.4,.100,4.9,12.9,.382,1.9,2.4,.818,0.8,5.2,6.0,11.1,3.6,0.1,3.3,5.6,11.9,95
Brevin Knight,PG,25,Brevin Knight,6,0,93,1.1,8.5,.133,0.0,0.0,,1.1,8.5,.133,2.8,3.4,.833,0.6,3.4,4.0,14.1,3.4,0.6,4.0,9.6,5.1,78
Brevin Knight,PG,25,Brevin Knight,47,43,1364,5.2,13.6,.385,0.0,0.4,.100,5.2,13.2,.393,1.9,2.3,.817,0.8,5.3,6.2,10.9,3.6,0.1,3.2,5.3,12.4,96
Travis Knight,C,26,Travis Knight,45,0,256,2.2,11.5,.189,0.0,0.2,.000,2.2,11.2,.192,1.9,3.9,.500,4.1,7.4,11.5,1.1,1.1,2.4,2.2,10.2,6.3,63
Toni Kukoč,SF,32,Toni Kukoč,65,19,1597,9.1,19.2,.473,2.3,5.2,.446,6.8,14.0,.482,3.3,5.3,.631,2.2,6.4,8.5,6.6,1.6,0.4,3.7,3.2,23.8,108
Toni Kukoč,SF,32,Toni Kukoč,48,5,979,8.2,17.9,.458,1.7,4.2,.410,6.4,13.6,.472,2.8,4.8,.591,2.5,6.2,8.8,5.0,1.9,0.3,3.2,3.4,20.9,104
Toni Kukoč,SF,32,Toni Kukoč,17,14,618,10.5,21.3,.492,3.2,6.7,.481,7.3,14.6,.497,4.1,6.1,.681,1.6,6.6,8.2,9.0,1.1,0.4,4.3,3.0,28.3,114
Christian Laettner,C-PF,31,Christian Laettner,78,48,1663,8.6,17.1,.503,0.1,0.4,.308,8.5,16.7,.507,5.3,6.3,.833,3.7,7.7,11.3,3.8,2.2,1.4,4.3,7.5,22.6,106
Christian Laettner,C,31,Christian Laettner,53,35,930,9.1,17.9,.511,0.1,0.2,.333,9.1,17.7,.513,3.7,4.5,.817,4.2,7.6,11.7,3.7,2.2,1.5,3.9,8.8,22.0,105
Christian Laettner,PF,31,Christian Laettner,25,13,733,7.9,16.1,.491,0.2,0.7,.300,7.7,15.4,.500,7.3,8.6,.844,3.0,7.8,10.8,4.0,2.2,1.3,4.7,5.9,23.3,107
Raef LaFrentz,C,24,Raef LaFrentz,78,74,2457,8.2,17.1,.477,1.1,2.9,.367,7.1,14.2,.499,3.9,5.5,.698,3.6,9.2,12.8,2.3,0.8,4.3,2.0,6.1,21.3,110
Trajan Langdon,SG,24,Trajan Langdon,65,5,1116,6.4,14.8,.431,2.4,5.8,.411,4.0,8.9,.444,3.2,3.6,.895,0.6,3.6,4.2,3.8,1.8,0.4,2.5,5.4,18.3,109
Dan Langhi,SF,23,Dan Langhi,33,0,241,8.2,21.8,.374,0.0,0.2,.000,8.2,21.6,.378,3.5,6.4,.552,2.9,6.2,9.0,0.9,1.5,0.2,1.8,3.5,19.8,87
Voshon Lenard,SG,27,Voshon Lenard,80,58,2331,7.5,18.8,.397,3.3,8.5,.385,4.2,10.3,.407,3.4,4.3,.797,1.0,4.1,5.1,4.2,1.4,0.4,2.3,3.8,21.6,105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quincy Lewis,SF,23,Quincy Lewis,35,2,402,6.7,16.4,.407,1.2,3.3,.360,5.5,13.0,.418,2.0,2.8,.714,1.9,4.4,6.3,2.4,1.3,1.3,2.3,10.4,16.5,95
Rashard Lewis,PF,21,Rashard Lewis,78,78,2720,8.2,17.1,.480,2.4,5.5,.432,5.8,11.6,.503,3.4,4.1,.826,2.8,7.7,10.4,2.4,1.8,0.9,2.5,3.7,22.2,114
Randy Livingston,PG,25,Randy Livingston,2,0,7,0.0,14.6,.000,0.0,7.3,.000,0.0,7.3,.000,0.0,0.0,,0.0,7.3,7.3,7.3,0.0,0.0,0.0,0.0,0.0,28
Art Long,SF,28,Art Long,9,0,20,0.0,10.2,.000,0.0,0.0,,0.0,10.2,.000,0.0,5.1,.000,5.1,15.3,20.3,2.5,0.0,7.6,5.1,12.7,0.0,27
Grant Long,PF,34,Grant Long,66,27,1507,4.9,11.1,.439,0.1,0.5,.267,4.7,10.6,.447,3.9,5.5,.713,2.6,6.9,9.5,2.9,2.5,0.5,2.2,5.6,13.8,103
Luc Longley,C,32,Luc Longley,25,2,301,3.3,9.9,.333,0.0,0.0,,3.3,9.9,.333,2.4,3.1,.765,4.8,7.4,12.1,1.3,0.6,1.7,4.0,9.4,9.0,78
Felipe López,SG-PG,26,Felipe López,70,48,1565,7.0,15.9,.441,0.6,1.7,.365,6.4,14.1,.451,3.6,5.2,.699,1.8,5.9,7.8,3.6,2.1,1.0,2.8,5.2,18.2,100
Felipe López,SG,26,Felipe López,47,38,1108,6.6,15.2,.436,0.3,1.4,.207,6.4,13.9,.458,4.2,5.7,.732,1.4,6.1,7.5,3.4,1.9,0.8,2.6,5.1,17.8,100
Felipe López,PG,26,Felipe López,23,10,457,7.9,17.4,.454,1.5,2.6,.565,6.4,14.8,.434,2.2,3.8,.576,2.9,5.6,8.5,3.9,2.4,1.4,3.1,5.3,19.4,100
Tyronn Lue,PG,23,Tyronn Lue,38,1,468,5.6,13.1,.427,1.2,3.8,.324,4.4,9.3,.470,2.1,2.7,.792,0.6,3.0,3.6,5.0,2.1,0.0,3.0,6.0,14.5,99
George Lynch,SF,30,George Lynch,82,80,2649,5.5,12.3,.445,0.3,1.1,.263,5.2,11.2,.463,2.5,3.4,.719,4.0,7.8,11.8,2.8,2.0,0.6,2.2,4.4,13.7,105
Todd MacCulloch,C,25,Todd MacCulloch,63,3,597,9.7,16.4,.589,0.0,0.0,,9.7,16.4,.589,3.7,5.9,.636,6.1,8.8,14.9,0.9,0.6,1.7,2.4,8.5,23.1,119
Don MacLean,SF,31,Don MacLean,8,1,76,7.3,14.5,.500,1.5,1.5,1.000,5.8,13.1,.444,6.5,8.7,.750,5.1,8.0,13.1,2.9,3.6,0.7,7.3,6.5,22.5,97
Mark Madsen,PF,25,Mark Madsen,70,3,641,4.5,9.2,.487,0.1,0.1,1.000,4.4,9.1,.482,2.1,3.0,.703,6.0,6.4,12.4,2.0,0.7,0.7,2.2,9.1,11.2,112
Corey Maggette,SF,21,Corey Maggette,69,9,1359,8.9,19.2,.462,0.7,2.2,.304,8.2,17.0,.483,8.8,11.3,.774,3.5,8.0,11.5,3.2,1.4,0.4,4.2,5.5,27.2,108
Jamaal Magloire,C,22,Jamaal Magloire,74,0,1095,6.0,13.3,.450,0.0,0.1,.000,6.0,13.2,.454,4.7,7.1,.655,5.0,9.4,14.5,1.3,0.9,3.8,3.0,6.8,16.6,100
Dan Majerle,SG,35,Dan Majerle,53,19,1306,3.7,10.9,.336,2.4,7.6,.315,1.3,3.3,.385,1.5,1.9,.818,0.8,6.2,7.0,3.7,2.2,0.6,1.5,4.1,11.3,100
Karl Malone,PF,37,Karl Malone,81,81,2895,12.4,24.8,.498,0.0,0.1,.400,12.3,24.8,.499,9.9,12.5,.793,2.1,10.3,12.4,6.7,1.7,1.1,4.5,4.0,34.7,112
Matt Maloney,PG,29,Matt Maloney,55,27,1403,5.4,12.9,.420,1.9,5.3,.359,3.5,7.7,.461,1.0,1.3,.765,0.5,3.8,4.4,5.7,2.1,0.2,2.6,3.5,13.7,100
Danny Manning,PF,34,Danny Manning,82,0,1305,10.1,20.5,.494,0.3,1.1,.250,9.8,19.3,.508,4.2,5.7,.729,2.7,6.1,8.8,3.8,1.9,1.2,3.9,9.0,24.7,101
Stephon Marbury,PG,23,Stephon Marbury,67,67,2557,11.5,26.1,.441,2.2,6.8,.328,9.3,19.3,.481,7.4,9.4,.790,1.1,3.1,4.2,10.3,1.6,0.1,4.0,3.1,32.7,110
Shawn Marion,SF,22,Shawn Marion,79,79,2857,10.0,20.9,.480,0.4,1.5,.256,9.7,19.4,.497,4.2,5.2,.810,4.0,11.3,15.3,2.9,2.4,1.9,2.3,3.8,24.7,109
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donyell Marshall,SF,27,Donyell Marshall,81,49,2326,9.8,19.5,.503,0.9,2.9,.320,8.9,16.6,.535,4.7,6.3,.751,4.0,9.1,13.0,3.1,2.0,1.8,2.9,4.5,25.3,112
Darrick Martin,PG,29,Darrick Martin,31,0,176,8.4,22.0,.382,4.0,7.8,.519,4.3,14.2,.306,9.0,10.1,.886,0.6,4.0,4.6,4.0,2.0,0.0,2.9,7.8,29.8,113
Kenyon Martin,PF,23,Kenyon Martin,68,68,2272,8.0,17.9,.445,0.0,0.3,.091,7.9,17.6,.450,2.8,4.4,.630,3.2,8.4,11.5,3.0,1.8,2.6,3.2,6.5,18.7,93
Jamal Mashburn,SF,28,Jamal Mashburn,76,76,2989,10.3,24.9,.413,1.8,5.2,.356,8.4,19.7,.428,5.0,6.5,.766,1.7,8.7,10.3,7.4,1.5,0.2,3.8,3.3,27.4,101
Anthony Mason,PF,34,Anthony Mason,80,80,3254,7.8,16.2,.482,0.0,0.0,,7.8,16.2,.482,6.3,8.0,.781,2.9,10.2,13.0,4.2,1.4,0.4,3.0,3.9,21.9,109
Desmond Mason,SF,23,Desmond Mason,78,14,1522,6.5,15.1,.431,0.6,2.3,.269,5.9,12.8,.460,2.3,3.1,.736,2.5,6.1,8.6,2.2,1.3,0.7,1.8,5.0,15.9,101
Tony Massenburg,PF,33,Tony Massenburg,52,20,823,5.9,12.7,.462,0.0,0.0,,5.9,12.7,.462,3.1,4.5,.700,4.8,8.6,13.4,0.6,0.6,1.8,3.1,7.8,14.8,96
Vernon Maxwell,PG,35,Vernon Maxwell,43,6,660,5.8,17.7,.327,2.7,8.8,.306,3.1,8.9,.348,1.7,2.5,.656,0.3,4.9,5.2,3.9,1.7,0.2,2.8,5.1,15.9,86
Vernon Maxwell,PG,35,Vernon Maxwell,24,6,375,5.9,17.7,.336,3.0,9.0,.328,3.0,8.6,.344,2.1,3.1,.682,0.4,4.8,5.2,4.1,1.7,0.0,2.5,4.7,17.0,93
Vernon Maxwell,PG,35,Vernon Maxwell,19,0,285,5.6,17.7,.316,2.3,8.5,.277,3.3,9.2,.353,1.1,1.8,.600,0.2,5.1,5.2,3.6,1.6,0.5,3.1,5.6,14.6,78
Walter McCarty,PF,26,Walter McCarty,60,3,478,4.9,13.7,.357,2.1,6.1,.339,2.8,7.6,.371,2.4,3.0,.786,2.6,6.2,8.8,4.2,1.5,0.8,2.2,8.9,14.2,101
Dan McClintock,C,23,Dan McClintock,6,1,58,8.0,16.1,.500,0.0,0.0,,8.0,16.1,.500,0.0,4.5,.000,8.9,6.3,15.2,0.9,0.0,1.8,2.7,9.8,16.1,94
George McCloud,SF,33,George McCloud,76,8,2007,6.5,16.9,.382,2.0,6.0,.329,4.5,10.9,.411,3.9,4.7,.840,1.4,4.4,5.8,7.2,1.4,0.7,3.0,4.3,18.8,103
Jelani McCoy,C,23,Jelani McCoy,70,44,1143,6.3,12.1,.523,0.0,0.0,,6.3,12.1,.523,1.9,4.3,.441,4.2,7.3,11.5,2.6,0.8,2.2,3.4,6.5,14.5,97
Antonio McDyess,PF,26,Antonio McDyess,70,70,2555,11.7,23.6,.495,0.0,0.0,,11.7,23.6,.495,6.2,8.8,.700,4.9,12.3,17.1,3.0,0.9,2.1,3.3,4.5,29.6,107
Tracy McGrady,SG,21,Tracy McGrady,77,77,3087,13.2,28.8,.457,1.0,2.8,.355,12.2,26.0,.468,7.2,9.8,.733,3.2,6.5,9.7,5.9,1.9,2.0,3.3,2.7,34.5,109
Jim McIlvaine,C,28,Jim McIlvaine,18,3,193,2.7,7.6,.357,0.0,0.0,,2.7,7.6,.357,2.2,3.2,.667,2.2,7.3,9.5,1.1,1.9,4.1,2.4,9.5,7.6,81
Jeff McInnis,PG,26,Jeff McInnis,81,81,2831,8.2,17.6,.463,1.0,2.7,.361,7.2,14.9,.482,2.5,3.0,.807,0.8,3.4,4.2,8.5,1.4,0.1,2.1,3.8,19.8,112
Derrick McKey,SF,34,Derrick McKey,66,20,987,3.3,7.4,.441,0.2,1.1,.200,3.0,6.3,.483,1.1,1.5,.778,2.7,6.9,9.6,4.0,2.6,0.7,2.6,7.4,7.9,97
Aaron McKie,SG,28,Aaron McKie,76,33,2394,7.5,15.8,.473,1.2,3.8,.312,6.3,12.0,.524,3.3,4.3,.768,0.7,6.2,6.9,8.3,2.3,0.2,4.5,3.9,19.4,103
Roshown McLeod,SF,25,Roshown McLeod,35,25,922,8.2,18.8,.437,0.1,1.2,.091,8.1,17.6,.461,2.5,2.9,.882,2.2,4.6,6.8,3.3,1.3,0.5,3.3,5.1,19.1,94
Roshown McLeod,SF,25,Roshown McLeod,34,25,907,8.3,19.0,.436,0.1,1.2,.095,8.2,17.8,.460,2.6,2.9,.882,2.1,4.7,6.8,3.3,1.3,0.5,3.3,5.1,19.3,94
Roshown McLeod,SF,25,Roshown McLeod,1,0,15,3.5,7.1,.500,0.0,3.5,.000,3.5,3.5,1.000,0.0,0.0,,3.5,3.5,7.1,0.0,0.0,0.0,3.5,7.1,7.1,78
Paul McPherson,PG,22,Paul McPherson,55,0,595,9.4,18.6,.505,0.2,1.0,.167,9.2,17.6,.525,3.6,5.0,.724,3.4,3.4,6.8,3.3,2.2,0.3,4.1,6.9,22.6,100
Paul McPherson,PG,22,Paul McPherson,33,0,308,7.9,16.1,.490,0.0,1.0,.000,7.9,15.1,.522,3.0,4.0,.750,3.3,4.7,8.0,2.7,2.0,0.5,3.8,8.0,18.7,96
Paul McPherson,PG,22,Paul McPherson,22,0,287,11.0,21.3,.517,0.4,1.1,.333,10.7,20.3,.526,4.3,6.0,.706,3.6,2.0,5.5,3.9,2.3,0.2,4.3,5.7,26.7,104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanislav Medvedenko,PF,21,Stanislav Medvedenko,7,0,39,16.1,33.5,.480,1.3,1.3,1.000,14.8,32.2,.458,9.4,16.1,.583,1.3,10.7,12.1,2.7,1.3,1.3,4.0,12.1,42.9,102
Ron Mercer,SG,24,Ron Mercer,61,61,2535,10.6,23.8,.446,0.3,1.0,.304,10.3,22.8,.452,4.0,4.8,.825,1.5,3.5,5.0,4.3,1.7,0.6,2.7,3.1,25.5,99
Chris Mihm,C,21,Chris Mihm,59,43,1166,7.8,17.6,.442,0.0,0.0,.000,7.8,17.6,.444,4.5,5.7,.794,4.8,7.9,12.6,0.7,0.9,2.4,3.6,7.0,20.1,97
Darius Miles,SF,19,Darius Miles,81,21,2133,8.0,15.8,.505,0.0,0.5,.053,8.0,15.3,.519,3.1,6.0,.521,3.2,8.8,12.0,2.5,1.3,3.1,3.7,4.8,19.1,97
Andre Miller,PG,24,Andre Miller,82,82,2848,8.4,18.5,.452,0.3,1.2,.266,8.0,17.3,.465,6.9,8.3,.833,1.7,4.9,6.7,12.1,2.2,0.5,4.9,4.2,23.9,109
Anthony Miller,PF,29,Anthony Miller,4,0,11,4.8,9.6,.500,0.0,0.0,,4.8,9.6,.500,0.0,0.0,,0.0,9.6,9.6,0.0,0.0,0.0,4.8,4.8,9.6,62
Anthony Miller,PF,29,Anthony Miller,2,0,6,8.7,17.4,.500,0.0,0.0,,8.7,17.4,.500,0.0,0.0,,0.0,17.4,17.4,0.0,0.0,0.0,8.7,0.0,17.4,62
Anthony Miller,PF,29,Anthony Miller,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,0.0,
Anthony Miller,PF,29,Anthony Miller,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brad Miller,C,24,Brad Miller,57,45,1434,6.3,14.5,.435,0.0,0.2,.200,6.3,14.3,.438,6.3,8.5,.743,5.4,10.3,15.7,4.0,1.2,1.4,2.7,6.6,18.9,109
Mike Miller,SF,20,Mike Miller,82,62,2390,7.9,18.2,.436,3.2,7.8,.407,4.7,10.4,.457,2.0,2.8,.711,1.4,5.6,7.0,3.0,1.1,0.4,2.1,4.3,21.0,108
Reggie Miller,SG,35,Reggie Miller,81,81,3181,8.7,19.8,.440,2.9,7.8,.366,5.9,12.0,.487,5.5,5.9,.928,0.6,4.2,4.8,4.4,1.4,0.3,2.2,2.7,25.8,115
Chris Mills,SF,31,Chris Mills,15,8,493,7.3,19.8,.372,0.7,2.6,.280,6.6,17.2,.386,3.2,3.7,.861,2.5,7.1,9.6,1.9,0.9,0.5,2.1,4.4,18.6,94
Terry Mills,PF,33,Terry Mills,14,0,113,5.2,16.2,.324,1.4,8.1,.176,3.8,8.1,.471,0.0,0.0,,1.9,8.1,10.0,2.4,1.4,0.5,4.8,9.5,11.9,67
Sam Mitchell,SF,37,Sam Mitchell,82,4,983,6.3,15.4,.408,0.5,2.3,.209,5.8,13.1,.443,2.1,2.9,.727,1.5,5.1,6.5,3.0,1.4,0.5,1.9,6.2,15.2,95
Cuttino Mobley,SG,25,Cuttino Mobley,79,49,3002,9.3,21.5,.434,1.6,4.5,.357,7.7,17.0,.454,7.0,8.4,.831,1.5,5.6,7.0,3.4,1.5,0.5,2.9,3.0,27.2,109
Nazr Mohammed,C,23,Nazr Mohammed,58,22,912,10.1,21.2,.477,0.0,0.1,.000,10.1,21.1,.478,5.1,7.2,.706,6.6,11.0,17.6,1.1,1.7,2.0,3.7,6.5,25.3,103
Nazr Mohammed,C,23,Nazr Mohammed,30,3,196,11.1,23.8,.466,0.0,0.0,,11.1,23.8,.466,3.8,7.6,.500,4.9,10.0,14.9,0.5,1.6,1.9,2.4,10.8,26.0,98
Nazr Mohammed,C,23,Nazr Mohammed,28,19,716,9.8,20.5,.480,0.0,0.1,.000,9.8,20.4,.482,5.5,7.1,.765,7.1,11.3,18.4,1.2,1.7,2.0,4.0,5.3,25.2,104
Jérôme Moïso,C,22,Jérôme Moïso,24,0,135,4.6,11.5,.400,0.0,0.4,.000,4.6,11.1,.414,4.2,10.0,.423,4.6,11.5,16.1,1.2,1.2,1.5,6.9,11.1,13.4,70
Eric Montross,C,29,Eric Montross,54,21,649,4.4,10.8,.406,0.0,0.0,,4.4,10.8,.406,0.6,2.4,.258,4.1,9.5,13.6,1.5,0.9,2.0,3.2,9.0,9.4,79
Eric Montross,C,29,Eric Montross,42,20,568,4.5,10.8,.413,0.0,0.0,,4.5,10.8,.413,0.6,2.3,.269,3.8,9.0,12.8,1.3,0.7,2.1,3.3,8.9,9.5,78
Eric Montross,C,29,Eric Montross,12,1,81,3.9,11.1,.353,0.0,0.0,,3.9,11.1,.353,0.7,3.3,.200,5.9,13.0,18.9,2.6,2.0,2.0,2.6,9.8,8.5,82
Mikki Moore,C,25,Mikki Moore,81,2,1154,5.8,11.8,.493,0.0,0.0,.000,5.8,11.7,.494,4.2,5.7,.731,5.3,8.6,13.9,1.4,1.1,2.7,3.2,8.9,15.8,105
Hanno Möttölä,SF,24,Hanno Möttölä,73,3,989,6.5,14.6,.444,0.0,0.2,.000,6.5,14.5,.449,3.9,4.8,.811,2.6,6.6,9.2,1.3,0.6,0.5,3.5,8.6,16.8,93
Alonzo Mourning,C,30,Alonzo Mourning,13,3,306,13.2,25.4,.518,0.0,0.2,.000,13.2,25.2,.521,5.6,9.9,.564,6.3,11.9,18.2,2.2,0.7,5.6,5.0,4.3,31.9,99
Chris Mullin,SF,37,Chris Mullin,20,8,374,4.9,14.5,.340,2.6,7.1,.365,2.3,7.4,.315,3.3,3.8,.857,1.4,4.2,5.6,2.6,2.2,1.4,2.6,3.8,15.7,98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lamond Murray,SF,27,Lamond Murray,78,46,2225,9.2,21.9,.423,1.4,3.9,.370,7.8,18.0,.434,3.7,5.0,.735,2.5,5.6,8.0,2.9,2.0,0.6,3.3,4.1,23.6,97
Tracy Murray,SF,29,Tracy Murray,51,1,588,8.4,22.2,.379,3.2,9.2,.350,5.2,13.0,.400,2.9,3.8,.786,2.0,5.3,7.2,2.1,1.1,0.6,2.3,4.7,23.0,98
Tracy Murray,SF,29,Tracy Murray,13,0,135,6.5,21.1,.309,2.7,8.8,.304,3.8,12.3,.313,3.5,3.8,.900,1.5,6.9,8.4,3.5,1.5,0.4,2.3,3.1,19.2,90
Tracy Murray,SF,29,Tracy Murray,38,1,453,9.0,22.5,.399,3.4,9.3,.363,5.6,13.2,.425,2.8,3.7,.750,2.1,4.8,6.9,1.6,0.9,0.7,2.3,5.2,24.1,100
Dikembe Mutombo,C,34,Dikembe Mutombo,75,75,2591,5.4,11.3,.484,0.0,0.0,,5.4,11.3,.484,4.3,5.9,.725,6.2,14.3,20.6,1.5,0.6,4.1,2.9,4.1,15.2,108
Dikembe Mutombo,C,34,Dikembe Mutombo,49,49,1716,5.1,10.8,.477,0.0,0.0,,5.1,10.8,.477,3.3,4.7,.695,5.7,15.4,21.1,1.6,0.6,4.2,2.8,4.2,13.5,105
Dikembe Mutombo,C,34,Dikembe Mutombo,26,26,875,6.1,12.2,.495,0.0,0.0,,6.1,12.2,.495,6.3,8.3,.759,7.2,12.3,19.5,1.3,0.5,4.0,3.1,3.9,18.4,115
Mamadou N'Diaye,C,25,Mamadou N'Diaye,3,0,10,5.3,21.1,.250,0.0,0.0,,5.3,21.1,.250,10.6,10.6,1.000,5.3,5.3,10.6,0.0,0.0,0.0,0.0,15.8,21.1,106
Lee Nailon,SF,25,Lee Nailon,42,0,469,7.6,15.6,.485,0.0,0.1,.000,7.6,15.5,.489,3.7,4.9,.744,3.3,7.2,10.5,2.7,1.0,0.6,3.1,6.9,18.8,102
Eduardo Nájera,PF,24,Eduardo Nájera,40,4,431,6.9,13.3,.523,0.1,0.4,.333,6.8,12.9,.528,1.7,3.9,.424,4.9,6.5,11.4,3.2,1.6,1.0,2.0,5.7,15.7,110
Steve Nash,PG,26,Steve Nash,70,70,2387,8.3,17.1,.487,1.9,4.7,.406,6.4,12.4,.518,5.0,5.6,.895,1.0,3.8,4.8,11.0,1.6,0.1,4.4,3.4,23.6,115
Tyrone Nesby,SF-SG,25,Tyrone Nesby,62,34,1556,6.3,17.8,.357,1.6,6.0,.272,4.7,11.7,.400,2.8,3.6,.802,1.7,4.1,5.8,2.5,1.7,0.7,2.2,5.2,17.2,94
Tyrone Nesby,SG,25,Tyrone Nesby,14,12,333,6.4,19.8,.325,1.6,7.4,.217,4.8,12.4,.390,2.9,3.7,.783,2.6,4.2,6.8,1.8,1.6,0.6,1.6,4.5,17.4,91
Tyrone Nesby,SF,25,Tyrone Nesby,48,22,1223,6.3,17.2,.366,1.7,5.7,.291,4.7,11.6,.403,2.8,3.5,.807,1.5,4.1,5.5,2.8,1.7,0.7,2.3,5.4,17.1,94
Rasho Nesterović,C,24,Rasho Nesterović,73,39,1233,6.2,13.5,.461,0.0,0.0,.000,6.2,13.5,.462,1.4,2.8,.523,4.2,7.9,12.1,1.9,1.1,2.7,2.3,8.0,13.9,97
Ira Newble,SF,26,Ira Newble,27,6,184,6.1,16.0,.382,1.2,2.6,.444,5.0,13.4,.370,2.3,4.7,.500,3.8,6.4,10.2,1.7,0.6,1.2,2.0,5.2,15.7,93
Johnny Newman,SG,37,Johnny Newman,82,17,2049,7.4,17.7,.419,1.5,4.5,.335,5.9,13.2,.447,6.5,7.6,.855,0.9,3.6,4.5,2.9,1.6,0.3,2.7,5.8,22.8,106
Moochie Norris,PG,27,Moochie Norris,82,6,1654,5.9,13.3,.446,0.8,2.9,.281,5.1,10.4,.491,4.8,6.2,.778,1.4,4.9,6.4,9.1,2.2,0.1,3.4,2.7,17.5,111
Dirk Nowitzki,PF,22,Dirk Nowitzki,82,82,3125,9.7,20.5,.474,2.5,6.4,.387,7.3,14.1,.513,7.4,8.9,.838,2.0,10.5,12.4,2.9,1.3,1.7,2.6,4.0,29.4,118
Jermaine O'Neal,C,22,Jermaine O'Neal,81,80,2641,8.2,17.6,.465,0.0,0.1,.000,8.2,17.5,.468,4.7,7.9,.601,5.1,11.1,16.1,2.0,1.0,4.6,3.3,5.7,21.2,100
Shaquille O'Neal,C,28,Shaquille O'Neal,74,74,2924,14.5,25.4,.572,0.0,0.0,.000,14.5,25.4,.573,8.9,17.4,.513,5.2,11.6,16.8,5.0,0.8,3.7,3.9,4.6,38.0,114
Charles Oakley,PF,37,Charles Oakley,78,77,2767,5.8,15.0,.388,0.2,0.9,.224,5.6,14.1,.399,2.4,2.9,.836,2.7,11.4,14.1,5.0,1.4,0.9,2.7,4.9,14.3,96
Lamar Odom,PF,21,Lamar Odom,76,74,2836,9.1,19.7,.460,1.5,4.8,.316,7.6,15.0,.506,4.9,7.3,.679,2.1,9.1,11.2,7.4,1.4,2.3,5.0,4.5,24.6,102
Hakeem Olajuwon,C,38,Hakeem Olajuwon,58,55,1545,9.7,19.5,.498,0.0,0.0,.000,9.7,19.5,.499,4.2,6.8,.621,4.3,10.6,14.8,2.5,2.4,3.0,2.8,4.8,23.7,106
Kevin Ollie,PG,28,Kevin Ollie,70,4,925,4.3,11.0,.396,0.1,0.2,.333,4.3,10.8,.397,3.6,5.1,.708,0.9,4.5,5.4,8.3,1.7,0.1,2.8,4.8,12.3,100
Kevin Ollie,PG,28,Kevin Ollie,19,0,161,1.6,8.8,.185,0.0,0.0,,1.6,8.8,.185,3.9,6.2,.632,1.0,6.5,7.5,8.1,1.6,0.0,2.9,4.5,7.1,78
Kevin Ollie,PG,28,Kevin Ollie,51,4,764,4.9,11.4,.430,0.1,0.2,.333,4.9,11.2,.432,3.5,4.9,.729,0.9,4.1,5.0,8.4,1.7,0.1,2.8,4.9,13.5,105
Michael Olowokandi,C,25,Michael Olowokandi,82,82,2127,7.8,17.8,.435,0.0,0.0,,7.8,17.8,.435,2.1,3.9,.545,4.2,9.0,13.2,1.2,0.8,2.7,4.3,6.3,17.6,85
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greg Ostertag,C,27,Greg Ostertag,81,3,1491,5.0,10.1,.495,0.0,0.1,.500,4.9,10.0,.495,3.0,5.4,.556,5.9,9.0,14.9,0.8,0.8,5.1,2.3,7.7,13.0,106
Bo Outlaw,PF,29,Bo Outlaw,80,69,2534,4.6,7.5,.614,0.0,0.0,.500,4.6,7.4,.615,2.6,4.6,.573,4.3,8.3,12.6,4.6,2.1,2.8,2.9,4.9,11.8,115
Doug Overton,PG,31,Doug Overton,21,10,475,5.7,15.3,.374,1.2,4.0,.306,4.5,11.3,.398,1.1,1.8,.625,0.4,3.8,4.3,7.9,0.9,0.0,3.4,4.1,13.7,88
