APP,BPP,DRB PP,FG %,FG PP,FG2 %,FG2 PP,FG2A PP,FG3 %,FG3 PP,FG3A PP,FGA PP,FT %,FT PP,FTA PP,Fouls PP,GP,GS,MP,ORB PP,Off. Ra,PPP,SPP,TO PP,TRB PP,Teams,age,name,position
7.8,0.0,0.0,.417,9.7,.400,7.8,19.4,.500,1.9,3.9,23.3,1.000,13.6,13.6,5.8,1,1,25,0.0,110,35.0,0.0,5.8,0.0,Jeremy Lin,29,Jeremy Lin,PG
6.0,0.9,4.2,.501,7.3,.509,7.3,14.4,.000,0.0,0.2,14.6,.820,2.1,2.6,5.0,71,7,1129,1.4,108,16.8,1.5,2.5,5.6,Shaun Livingston,32,Shaun Livingston,PG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2,3.0,7.0,.580,5.9,.590,5.9,10.0,.200,0.1,0.3,10.2,.545,2.2,4.1,5.6,66,4,910,4.4,121,14.1,1.8,1.6,11.4,Kevon Looney,21,Kevon Looney,C
3.5,2.7,6.1,.465,10.2,.549,7.1,12.9,.345,3.1,9.0,21.9,.703,3.1,4.4,5.4,74,72,1735,2.0,108,26.5,0.8,2.7,8.1,Brook Lopez,29,Brook Lopez,C
3.6,1.5,4.5,.530,9.9,.536,9.8,18.2,.286,0.1,0.4,18.6,.756,2.0,2.6,3.1,64,64,1690,3.9,106,21.8,0.4,3.1,8.4,Robin Lopez,29,Robin Lopez,C
3.1,0.7,13.2,.458,9.9,.494,5.8,11.8,.415,4.1,9.8,21.6,.880,6.9,7.9,3.6,59,59,1651,3.0,120,30.8,1.3,2.7,16.2,Kevin Love,29,Kevin Love,C
10.5,0.4,7.2,.427,7.9,.474,3.2,6.8,.399,4.7,11.7,18.5,.854,4.4,5.1,3.8,78,78,2510,1.3,120,24.9,1.7,3.6,8.5,Kyle Lowry,31,Kyle Lowry,PG
3.2,0.3,3.5,.375,6.0,.431,2.8,6.5,.335,3.2,9.4,15.9,.793,2.7,3.5,5.8,52,7,807,0.8,101,17.8,0.7,2.3,4.3,Timothé Luwawu-Cabarrot,22,Timothé Luwawu-Cabarrot,SF
0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1,0,2,0.0,,0.0,0.0,0.0,0.0,Tyler Lydon,21,Tyler Lydon,PF
3.2,1.2,10.4,.491,9.6,.563,6.7,11.8,.381,3.0,7.8,19.6,.706,3.6,5.1,4.0,73,2,1391,2.0,116,25.8,1.1,2.2,12.4,Trey Lyles,22,Trey Lyles,PF
9.8,0.3,5.1,.430,6.4,.473,4.7,9.9,.345,1.7,5.0,14.8,.711,2.5,3.5,3.3,69,3,1365,0.8,106,17.0,1.9,3.2,6.0,Shelvin Mack,27,Shelvin Mack,PG
12.9,0.2,3.8,.326,3.4,.292,1.6,5.4,.364,1.8,5.0,10.4,1.000,1.8,1.8,3.6,18,0,216,0.5,116,10.4,1.8,2.0,4.3,Josh Magette,28,Josh Magette,PG
2.3,1.8,7.7,.556,6.0,.561,6.0,10.7,.000,0.0,0.1,10.8,.703,3.9,5.6,10.0,77,0,1145,5.9,107,15.9,1.6,4.3,13.5,Ian Mahinmi,31,Ian Mahinmi,C
1.9,2.1,6.0,.411,5.2,.467,4.0,8.5,.298,1.2,4.2,12.7,.699,2.6,3.7,6.5,74,12,1238,3.0,103,14.3,1.5,1.8,9.1,Thon Maker,20,Thon Maker,C
3.2,1.6,14.0,.534,11.5,.534,11.5,21.6,,0.0,0.0,21.6,.794,11.3,14.2,7.5,39,1,337,7.0,116,34.3,1.5,5.3,21.0,Boban Marjanović,29,Boban Marjanović,C
4.1,1.8,12.3,.519,12.0,.519,12.0,23.0,,0.0,0.0,23.0,.800,10.5,13.1,8.2,19,1,171,4.4,107,34.4,1.2,6.4,16.6,Boban Marjanović,29,Boban Marjanović,C
2.3,1.5,15.8,.551,11.1,.551,11.1,20.2,,0.0,0.0,20.2,.788,12.0,15.2,6.7,20,0,166,9.7,126,34.3,1.8,4.1,25.5,Boban Marjanović,29,Boban Marjanović,C
1.9,1.0,10.4,.434,9.0,.497,5.5,11.1,.362,3.5,9.7,20.8,.843,3.4,4.0,2.5,68,68,2020,1.9,107,25.0,0.9,2.0,12.3,Lauri Markkanen,20,Lauri Markkanen,PF
2.2,1.5,6.7,.446,6.7,.470,5.7,12.1,.347,1.0,3.0,15.1,.767,2.7,3.5,6.4,73,36,1661,3.0,101,17.2,1.2,2.6,9.7,Jarell Martin,23,Jarell Martin,PF
7.6,0.5,5.1,.379,7.4,.384,5.8,15.1,.360,1.6,4.4,19.5,.817,4.8,5.9,3.7,52,2,984,1.5,100,21.2,1.7,3.3,6.7,Frank Mason,23,Frank Mason,PG
0.0,0.0,17.1,.571,9.8,.571,9.8,17.1,,0.0,0.0,17.1,.000,0.0,2.4,12.2,4,0,20,7.3,122,19.5,2.4,0.0,24.4,Mangok Mathiang,25,Mangok Mathiang,C
4.1,0.4,4.0,.406,6.7,.441,3.1,6.9,.381,3.6,9.5,16.4,.822,2.0,2.4,3.3,63,62,2131,0.7,105,18.9,1.8,2.0,4.7,Wesley Matthews,31,Wesley Matthews,SF
1.7,0.8,5.2,.481,5.2,.599,3.2,5.4,.364,2.0,5.4,10.9,.684,2.0,3.0,3.1,61,15,1564,0.7,107,14.5,2.3,2.1,5.9,Luc Mbah a Moute,31,Luc Mbah a Moute,PF
0.0,2.7,5.3,.286,5.3,,0.0,0.0,.286,5.3,18.7,18.7,1.000,5.3,5.3,2.7,3,0,18,0.0,94,21.4,0.0,2.7,5.3,James Michael McAdoo,25,James Michael McAdoo,PF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1,0.5,3.3,.409,4.6,.503,3.7,7.3,.238,1.0,4.0,11.3,.765,1.3,1.7,3.4,57,10,961,0.8,96,11.5,2.2,2.1,4.1,Patrick McCaw,22,Patrick McCaw,SG
4.6,0.6,4.6,.443,11.4,.465,8.1,17.5,.397,3.2,8.1,25.6,.836,3.6,4.3,2.9,81,81,2923,0.9,108,29.5,1.3,2.6,5.5,CJ McCollum,26,CJ McCollum,SG
8.5,0.4,5.3,.499,5.9,.510,5.2,10.1,.435,0.8,1.7,11.9,.795,0.9,1.1,3.4,76,1,1706,1.0,109,13.5,2.6,3.2,6.4,T.J. McConnell,25,T.J. McConnell,PG
0.0,0.0,6.3,.000,0.0,.000,0.0,6.3,.000,0.0,6.3,12.5,,0.0,0.0,0.0,4,0,8,0.0,0,0.0,6.3,6.3,6.3,Erik McCree,24,Erik McCree,SF
2.2,2.8,9.9,.429,9.9,.500,9.4,18.8,.125,0.6,4.4,23.2,.643,5.0,7.7,4.4,19,0,90,3.9,104,25.4,0.0,1.1,13.8,Chris McCullough,22,Chris McCullough,PF
2.2,0.5,4.5,.467,6.7,.497,4.1,8.2,.426,2.6,6.1,14.3,.790,1.8,2.3,3.4,81,4,1768,1.1,111,17.7,0.5,1.6,5.6,Doug McDermott,26,Doug McDermott,SF
2.1,0.5,4.3,.460,6.4,.513,4.1,8.1,.387,2.2,5.8,13.9,.755,1.7,2.2,3.1,55,1,1172,1.4,111,16.7,0.4,1.4,5.7,Doug McDermott,26,Doug McDermott,SF
2.4,0.3,5.0,.478,7.2,.465,4.0,8.5,.494,3.3,6.7,15.2,.857,2.0,2.4,4.1,26,3,596,0.6,112,19.8,0.8,1.9,5.6,Doug McDermott,26,Doug McDermott,SF
2.6,4.5,8.6,.621,10.7,.638,10.7,16.7,.000,0.0,0.5,17.2,.731,3.0,4.1,7.1,65,17,615,4.6,124,24.3,1.6,2.1,13.2,JaVale McGee,30,JaVale McGee,C
2.9,0.5,3.5,.493,6.0,.553,3.5,6.4,.429,2.5,5.9,12.3,.500,0.7,1.3,3.5,18,2,299,1.8,124,15.3,1.3,0.7,5.4,Rodney McGruder,26,Rodney McGruder,SG
0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1,0,1,0.0,,0.0,0.0,0.0,0.0,Trey McKinney-Jones,27,Trey McKinney-Jones,SG
0.9,0.9,5.6,.533,7.4,.833,4.6,5.6,.333,2.8,8.4,13.9,.667,1.9,2.8,7.4,14,0,53,0.9,108,19.5,0.9,2.8,6.5,Alfonzo McKinnie,25,Alfonzo McKinnie,SF
2.4,0.7,4.9,.421,7.3,.477,4.7,9.9,.346,2.5,7.4,17.3,.828,2.5,3.0,6.4,56,17,1091,1.6,99,19.6,1.8,2.8,6.4,Ben McLemore,24,Ben McLemore,SG
0.0,0.0,0.0,.000,0.0,,0.0,0.0,.000,0.0,8.4,8.4,,0.0,0.0,16.7,2,0,6,0.0,0,0.0,0.0,0.0,0.0,Josh McRoberts,30,Josh McRoberts,PF
3.1,0.2,4.9,.399,7.0,.464,3.8,8.1,.343,3.2,9.3,17.4,.863,4.5,5.2,2.4,77,0,1119,0.7,111,21.6,1.3,1.6,5.6,Jodie Meeks,30,Jodie Meeks,SG
2.4,4.6,11.1,.642,6.1,.657,6.1,9.2,.000,0.0,0.2,9.4,.576,2.6,4.5,8.3,61,1,729,5.9,122,14.7,1.5,2.7,16.9,Salah Mejri,31,Salah Mejri,C
1.6,1.8,11.1,.476,6.9,.561,6.5,11.7,.125,0.4,2.8,14.5,.684,2.3,3.4,6.4,23,3,284,3.2,96,16.4,1.1,3.2,14.3,Jordan Mickey,23,Jordan Mickey,PF
5.5,0.4,6.4,.466,9.9,.517,7.5,14.5,.359,2.4,6.8,21.3,.884,5.4,6.1,4.5,82,82,2982,0.8,111,27.6,2.0,3.2,7.2,Khris Middleton,26,Khris Middleton,SF
2.0,0.8,4.9,.379,8.4,.434,2.3,5.3,.361,6.0,16.7,22.1,.835,3.0,3.6,4.9,70,3,1337,0.7,109,25.8,1.4,1.4,5.6,C.J. Miles,30,C.J. Miles,SF
2.7,0.4,3.6,.444,5.3,.535,1.7,3.2,.411,3.6,8.8,12.0,.866,1.4,1.6,3.9,82,3,1944,0.4,115,15.6,0.7,1.4,4.0,Darius Miller,27,Darius Miller,SF
1.2,0.8,4.3,.464,5.1,.714,2.0,2.7,.381,3.1,8.2,11.0,1.000,1.6,1.6,3.9,15,4,126,1.6,115,14.9,0.4,2.0,5.9,Malcolm Miller,24,Malcolm Miller,SF
5.5,0.3,3.1,.411,6.7,.470,3.0,6.4,.372,3.7,9.9,16.4,.890,2.5,2.8,3.1,82,36,2107,0.6,109,19.6,1.3,2.5,3.7,Patty Mills,29,Patty Mills,PG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.6,1.9,7.8,.464,8.8,.506,7.1,14.0,.345,1.7,4.9,18.9,.696,4.9,7.0,4.3,38,37,1143,2.8,109,24.1,1.7,3.2,10.6,Paul Millsap,32,Paul Millsap,PF
2.6,1.3,11.2,.447,9.9,.525,5.5,10.5,.377,4.4,11.5,22.1,.818,3.6,4.4,3.5,55,14,1494,1.9,111,27.7,1.4,2.0,13.1,Nikola Mirotić,26,Nikola Mirotić,PF
3.1,1.0,11.1,.474,11.2,.525,5.8,11.1,.429,5.4,12.6,23.7,.823,5.1,6.2,3.5,25,3,622,1.4,117,33.0,1.2,2.4,12.5,Nikola Mirotić,26,Nikola Mirotić,PF
2.2,1.4,11.2,.427,8.9,.524,5.3,10.1,.335,3.6,10.8,20.9,.810,2.6,3.2,3.4,30,11,872,2.2,107,24.0,1.6,1.7,13.5,Nikola Mirotić,26,Nikola Mirotić,PF
5.5,0.5,4.6,.437,11.3,.502,7.8,15.4,.340,3.6,10.5,25.9,.805,4.5,5.6,4.0,79,71,2638,1.0,103,30.7,2.2,4.1,5.6,Donovan Mitchell,21,Donovan Mitchell,SG
0.0,0.0,0.0,1.000,50.1,,0.0,0.0,1.000,50.1,50.1,50.1,,0.0,0.0,0.0,1,0,1,0.0,300,150.4,0.0,0.0,0.0,Naz Mitrou-Long,24,Naz Mitrou-Long,SG
5.2,0.5,3.3,.360,8.7,.385,4.0,10.4,.342,4.7,13.9,24.3,.842,1.8,2.2,3.4,63,0,854,0.5,96,24.0,1.1,2.8,3.8,Malik Monk,19,Malik Monk,SG
5.4,1.1,11.4,.565,10.3,.565,10.3,18.2,,0.0,0.0,18.2,.739,4.1,5.6,4.5,51,14,1040,5.1,112,24.7,2.1,4.4,16.5,Greg Monroe,27,Greg Monroe,C
3.2,0.0,12.0,.485,10.1,.485,10.1,20.8,,0.0,0.0,20.8,.500,1.3,2.5,4.4,5,0,79,3.8,94,21.5,0.0,3.8,15.8,Greg Monroe,27,Greg Monroe,C
5.1,0.6,11.3,.626,10.0,.626,10.0,16.0,,0.0,0.0,16.0,.674,3.2,4.7,4.1,20,14,465,5.1,117,23.2,1.6,4.1,16.5,Greg Monroe,27,Greg Monroe,C
5.9,1.7,11.3,.530,10.6,.530,10.6,20.0,,0.0,0.0,20.0,.797,5.5,7.0,4.8,26,0,496,5.3,111,26.7,2.8,4.8,16.6,Greg Monroe,27,Greg Monroe,C
0.0,0.0,12.5,.000,0.0,.000,0.0,6.2,,0.0,0.0,6.2,,0.0,0.0,0.0,2,0,8,0.0,0,0.0,0.0,12.5,12.5,Luis Montero,24,Luis Montero,SG
5.6,0.0,5.6,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,22.2,2,0,9,0.0,222,0.0,0.0,0.0,5.6,Ben Moore,22,Ben Moore,PF
3.5,0.2,3.3,.508,7.8,.556,5.4,9.8,.425,2.4,5.6,15.4,.706,0.9,1.3,3.4,82,80,2586,1.1,111,18.9,1.5,1.9,4.4,E'Twaun Moore,28,E'Twaun Moore,SG
4.8,3.2,12.2,.541,4.1,.541,4.1,7.6,,0.0,0.0,7.6,.379,0.7,1.8,7.2,67,3,805,5.0,111,8.9,1.9,2.6,17.2,Eric Moreland,26,Eric Moreland,PF
3.5,0.5,7.0,.406,6.5,.500,5.5,11.0,.200,1.0,5.0,15.9,,0.0,0.0,1.0,6,0,98,1.0,83,14.0,1.0,3.0,8.0,Jaylen Morris,22,Jaylen Morris,SG
2.5,0.4,8.5,.429,9.0,.467,6.1,13.0,.368,3.0,8.1,21.1,.805,4.3,5.3,3.5,54,21,1447,1.5,106,25.4,1.2,2.2,10.0,Marcus Morris,28,Marcus Morris,PF
3.6,1.0,8.4,.480,8.3,.529,6.4,12.1,.367,1.9,5.2,17.3,.820,2.6,3.2,5.5,73,73,1968,1.9,105,21.2,1.4,3.2,10.3,Markieff Morris,28,Markieff Morris,PF
13.9,0.0,4.0,.667,7.9,.800,7.9,9.9,.000,0.0,2.0,11.9,1.000,4.0,4.0,2.0,3,0,25,0.0,151,19.8,5.9,2.0,4.0,Monte Morris,22,Monte Morris,PG
2.0,0.6,10.0,.533,11.4,.565,11.1,19.7,.167,0.3,1.7,21.4,.536,4.3,8.0,5.1,11,4,176,4.0,106,27.4,0.9,2.6,14.0,Johnathan Motley,22,Johnathan Motley,PF
1.5,1.8,8.9,.559,7.0,.640,6.5,10.1,.222,0.5,2.4,12.6,.767,3.1,4.1,5.3,31,13,359,4.3,103,17.7,0.7,4.5,13.3,Timofey Mozgov,31,Timofey Mozgov,C
8.2,0.4,5.0,.388,8.1,.415,6.3,15.1,.318,1.9,5.9,20.9,.760,3.9,5.1,3.2,64,14,1245,1.0,96,22.0,1.6,4.5,6.1,Emmanuel Mudiay,21,Emmanuel Mudiay,PG
8.0,0.3,5.1,.401,8.5,.414,6.0,14.5,.373,2.5,6.7,21.2,.808,4.2,5.1,3.1,42,0,752,1.1,99,23.7,1.4,4.7,6.2,Emmanuel Mudiay,21,Emmanuel Mudiay,PG
8.5,0.7,4.8,.368,7.5,.418,6.6,15.9,.196,0.9,4.6,20.5,.686,3.5,5.1,3.3,22,14,493,1.0,90,19.5,2.0,4.1,5.8,Emmanuel Mudiay,21,Emmanuel Mudiay,PG
1.7,0.4,6.3,.447,10.0,.478,9.2,19.2,.259,0.8,3.2,22.5,.780,4.7,6.0,3.6,43,2,418,2.7,109,25.6,1.1,0.7,9.1,Shabazz Muhammad,25,Shabazz Muhammad,SF-SG
1.2,0.3,5.0,.388,7.8,.422,7.1,16.9,.211,0.7,3.2,20.1,.710,3.7,5.2,3.8,32,2,301,2.5,99,19.9,0.8,0.8,7.5,Shabazz Muhammad,25,Shabazz Muhammad,SF
3.0,0.4,9.8,.552,15.8,.576,14.5,25.1,.375,1.3,3.4,28.6,.895,7.2,8.1,3.0,11,0,117,3.4,130,40.1,1.7,0.4,13.2,Shabazz Muhammad,25,Shabazz Muhammad,SG
9.5,0.0,0.0,.167,2.4,.250,2.4,9.5,.000,0.0,4.7,14.2,.500,2.4,4.7,9.5,6,0,21,2.4,64,7.1,2.4,4.7,2.4,Xavier Munford,25,Xavier Munford,SG
6.7,0.9,10.1,.443,7.8,.454,7.6,16.7,.265,0.3,1.0,17.7,.709,3.0,4.3,4.4,81,48,1743,3.2,99,19.0,2.8,3.9,13.3,Dejounte Murray,21,Dejounte Murray,PG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.3,0.5,4.2,.451,9.3,.502,6.1,12.1,.378,3.2,8.4,20.5,.905,4.4,4.9,3.3,81,80,2565,1.6,112,26.1,1.5,3.3,5.7,Jamal Murray,20,Jamal Murray,PG
2.4,1.2,8.0,.458,6.6,.559,3.7,6.7,.371,2.9,7.7,14.4,.919,2.6,2.9,3.7,53,7,1060,2.6,115,18.7,1.4,1.9,10.6,Mike Muscala,26,Mike Muscala,C
2.5,1.0,5.6,.336,4.8,.321,2.6,8.0,.354,2.2,6.2,14.3,.590,2.2,3.7,4.3,48,1,522,1.2,83,14.0,1.4,3.3,6.8,Abdel Nader,24,Abdel Nader,SF
2.8,1.3,9.9,.581,8.1,.594,8.1,13.6,.167,0.1,0.4,14.0,.664,3.1,4.7,5.8,66,27,1421,5.5,125,19.4,3.0,1.7,15.3,Larry Nance,25,Larry Nance,C
3.0,1.0,9.1,.601,7.9,.606,7.8,12.9,.250,0.1,0.2,13.1,.632,2.9,4.5,5.9,42,17,922,5.6,124,18.7,3.1,2.1,14.7,Larry Nance,25,Larry Nance,C
2.5,1.8,11.3,.550,8.6,.572,8.5,14.9,.125,0.1,0.8,15.7,.720,3.5,4.9,5.8,24,10,499,5.2,127,20.9,2.8,1.0,16.5,Larry Nance,25,Larry Nance,C
4.9,0.5,4.7,.420,7.2,.450,4.6,10.1,.376,2.7,7.1,17.2,.841,3.8,4.5,2.7,74,10,1535,0.8,107,20.9,2.6,2.9,5.5,Shabazz Napier,26,Shabazz Napier,PG
8.5,0.2,4.3,.389,4.5,.450,2.6,5.7,.331,1.9,5.9,11.6,.800,0.8,0.9,3.8,50,0,1013,0.6,99,11.7,1.3,3.2,4.9,Jameer Nelson,35,Jameer Nelson,PG
8.3,0.2,4.5,.410,4.5,.463,2.3,5.1,.364,2.1,5.9,10.9,.765,0.7,0.9,3.6,43,0,897,0.6,104,11.8,1.2,3.0,5.1,Jameer Nelson,35,Jameer Nelson,PG
9.9,0.4,2.6,.282,4.7,.400,4.3,10.8,.071,0.4,6.0,16.8,1.000,1.3,1.3,6.0,7,0,116,0.9,75,11.2,1.7,4.7,3.4,Jameer Nelson,35,Jameer Nelson,PG
7.6,0.4,4.2,.457,6.9,.481,5.0,10.5,.404,1.9,4.7,15.2,.743,2.6,3.5,3.8,41,0,498,0.7,105,18.4,1.3,3.6,4.9,Raul Neto,25,Raul Neto,PG
4.7,0.0,9.4,.364,6.3,.571,6.3,11.0,.000,0.0,6.3,17.2,.500,1.6,3.1,1.6,9,0,32,4.7,81,14.1,3.1,4.7,14.1,Georges Niang,24,Georges Niang,PF
5.0,2.5,9.9,.500,6.2,.500,6.2,12.4,,0.0,0.0,12.4,.500,2.5,5.0,6.2,7,0,40,7.4,100,14.9,2.5,5.0,17.3,Joakim Noah,32,Joakim Noah,C
2.1,2.3,12.8,.524,5.8,.529,5.8,11.1,.000,0.0,0.1,11.2,.750,2.2,3.0,6.3,30,6,472,5.1,109,13.9,3.3,2.8,17.9,Nerlens Noel,23,Nerlens Noel,C
2.6,5.1,8.1,.613,5.8,.721,5.2,7.2,.263,0.6,2.2,9.4,.679,2.2,3.3,5.8,49,3,418,2.1,123,14.4,2.7,1.9,10.3,Lucas Nogueira,25,Lucas Nogueira,C
3.2,1.2,11.0,.456,9.1,.494,5.5,11.1,.409,3.6,8.9,20.0,.898,2.6,2.9,3.9,77,77,1900,0.6,112,24.5,1.1,1.3,11.6,Dirk Nowitzki,39,Dirk Nowitzki,C
7.3,0.5,4.1,.364,5.3,.385,3.8,10.0,.318,1.5,4.6,14.5,.721,1.4,2.0,5.3,78,9,1706,1.1,89,13.5,1.9,3.8,5.1,Frank Ntilikina,19,Frank Ntilikina,PG
3.4,2.6,12.4,.505,11.4,.508,11.4,22.5,.000,0.0,0.2,22.7,.630,4.1,6.5,5.9,79,79,2088,4.5,102,27.0,1.5,4.4,16.9,Jusuf Nurkić,23,Jusuf Nurkić,C
3.1,0.9,7.0,.478,6.0,.496,5.5,11.0,.346,0.5,1.5,12.5,.655,3.9,6.0,4.7,70,21,1646,2.6,107,16.5,1.7,2.3,9.7,David Nwaba,25,David Nwaba,SG
1.8,0.8,8.2,.398,8.8,.422,6.9,16.5,.326,1.8,5.5,22.0,.840,2.7,3.2,5.8,36,0,379,3.7,99,22.0,1.2,1.9,12.0,Johnny O'Bryant,24,Johnny O'Bryant,PF
4.1,0.7,9.2,.423,5.2,.470,3.4,7.2,.356,1.8,5.1,12.4,.803,2.7,3.3,4.6,69,4,1150,1.1,105,15.0,1.6,2.4,10.3,Royce O'Neale,24,Royce O'Neale,SF
5.6,3.5,12.5,.583,8.0,.599,7.9,13.1,.235,0.1,0.6,13.7,.772,3.5,4.5,6.9,77,10,1387,4.3,118,19.7,1.3,3.6,16.8,Kyle O'Quinn,27,Kyle O'Quinn,C
0.9,0.2,5.4,.346,2.8,.397,1.1,2.7,.320,1.7,5.4,8.2,.610,1.1,1.8,4.0,73,0,1150,1.6,97,8.5,0.9,1.1,7.0,Semi Ojeleye,23,Semi Ojeleye,PF
1.1,3.4,9.9,.505,6.5,.505,6.5,12.8,,0.0,0.0,12.8,.818,2.4,3.0,4.1,26,19,353,6.4,116,15.4,1.1,1.8,16.2,Emeka Okafor,35,Emeka Okafor,C
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6,2.5,8.8,.558,10.6,.567,10.4,18.4,.250,0.1,0.5,19.0,.724,2.9,4.0,7.0,28,0,353,2.9,107,24.2,0.4,2.9,11.7,Jahlil Okafor,22,Jahlil Okafor,C
1.9,3.8,9.6,.444,7.7,.444,7.7,17.3,,0.0,0.0,17.3,.500,3.8,7.7,13.5,2,0,25,7.7,89,19.2,0.0,5.8,17.3,Jahlil Okafor,22,Jahlil Okafor,C
1.6,2.4,8.7,.566,10.8,.576,10.7,18.5,.250,0.1,0.6,19.1,.760,2.8,3.7,6.5,26,0,328,2.5,108,24.6,0.4,2.7,11.2,Jahlil Okafor,22,Jahlil Okafor,C
6.3,1.1,6.7,.477,12.5,.528,9.4,17.8,.371,3.2,8.5,26.3,.799,5.8,7.2,3.4,75,75,2552,0.9,110,34.0,3.5,4.3,7.6,Victor Oladipo,25,Victor Oladipo,SG
5.8,1.0,9.7,.497,8.9,.590,5.9,10.0,.379,3.0,7.9,17.9,.770,3.8,4.9,6.3,76,22,1779,2.5,112,24.6,1.7,4.1,12.2,Kelly Olynyk,26,Kelly Olynyk,PF
2.2,0.0,6.7,.400,4.5,.400,4.5,11.2,,0.0,0.0,11.2,,0.0,0.0,8.9,1,0,22,2.2,62,8.9,0.0,6.7,8.9,Chinanu Onuaku,21,Chinanu Onuaku,C
3.0,0.2,7.4,.484,6.6,.586,4.2,7.2,.368,2.3,6.3,13.6,.565,1.9,3.4,5.7,61,12,672,1.4,108,17.3,1.6,2.3,8.7,Cedi Osman,22,Cedi Osman,SF
2.2,0.8,6.8,.403,7.1,.456,4.3,9.4,.341,2.8,8.2,17.6,.820,4.3,5.2,5.2,81,11,2231,1.3,106,21.2,1.8,2.0,8.1,Kelly Oubre,22,Kelly Oubre,SF
5.4,0.8,11.5,.564,7.4,.567,7.4,13.0,.000,0.0,0.0,13.1,.806,3.7,4.6,6.0,69,57,972,4.4,117,18.5,1.9,3.6,15.9,Zaza Pachulia,33,Zaza Pachulia,C
5.2,0.0,7.0,.286,7.0,.333,3.5,10.5,.250,3.5,13.9,24.4,1.000,3.5,3.5,0.0,5,0,28,0.0,96,20.9,0.0,0.0,7.0,Marcus Paige,24,Marcus Paige,PG
3.7,2.5,9.9,.429,7.5,.429,7.5,17.4,,0.0,0.0,17.4,,0.0,0.0,5.0,17,0,122,5.4,91,14.9,1.7,3.3,15.3,Georgios Papagiannis,20,Georgios Papagiannis,C
3.9,2.6,10.3,.415,7.3,.415,7.3,17.6,,0.0,0.0,17.6,,0.0,0.0,5.1,16,0,118,5.1,88,14.6,0.9,3.4,15.4,Georgios Papagiannis,20,Georgios Papagiannis,C
0.0,0.0,0.0,1.000,12.4,1.000,12.4,12.4,,0.0,0.0,12.4,,0.0,0.0,0.0,1,0,4,12.4,208,24.9,24.9,0.0,12.4,Georgios Papagiannis,20,Georgios Papagiannis,C
4.0,0.7,7.3,.482,10.7,.514,8.7,16.8,.383,2.1,5.4,22.3,.741,2.7,3.6,3.4,31,3,743,2.8,106,26.2,1.7,3.0,10.1,Jabari Parker,22,Jabari Parker,PF
9.2,0.0,4.2,.459,8.4,.479,7.9,16.6,.270,0.5,1.7,18.3,.705,2.6,3.7,2.5,55,21,1071,0.3,103,19.9,1.3,3.2,4.5,Tony Parker,35,Tony Parker,PG
5.0,0.8,5.6,.462,7.9,.504,4.2,8.3,.421,3.7,8.9,17.1,.630,1.2,2.0,3.9,36,8,691,1.0,110,20.8,1.3,2.6,6.6,Chandler Parsons,29,Chandler Parsons,SF
2.2,0.9,6.3,.398,4.1,.421,1.6,3.7,.386,2.6,6.7,10.4,.870,1.6,1.8,3.4,82,3,1270,1.3,114,12.4,1.9,1.3,7.5,Patrick Patterson,28,Patrick Patterson,PF
0.0,0.0,0.0,.500,12.5,.500,12.5,25.0,,0.0,0.0,25.0,,0.0,0.0,12.5,1,0,4,0.0,101,25.0,12.5,0.0,0.0,Justin Patton,20,Justin Patton,C
3.2,0.6,5.4,.433,4.8,.548,3.5,6.4,.278,1.3,4.7,11.1,.512,1.9,3.8,5.1,64,2,576,0.5,94,12.9,2.2,2.5,6.0,Brandon Paul,26,Brandon Paul,SG
12.2,0.4,7.4,.460,9.8,.532,5.9,11.2,.380,3.8,10.1,21.3,.919,5.4,5.9,3.8,58,58,1847,1.0,126,28.8,2.6,3.4,8.3,Chris Paul,32,Chris Paul,PG
0.0,0.0,8.0,.700,8.0,.714,5.7,8.0,.667,2.3,3.4,11.4,.833,5.7,6.8,6.8,5,0,43,2.3,140,23.9,2.3,2.3,10.2,Adreian Payne,26,Adreian Payne,PF
9.5,0.8,4.3,.405,7.3,.419,4.4,10.4,.385,2.9,7.6,18.0,.750,1.0,1.3,3.7,25,14,582,1.5,104,18.5,2.2,3.0,5.8,Cameron Payne,23,Cameron Payne,PG
10.6,0.6,5.6,.493,8.8,.520,8.0,15.5,.326,0.8,2.5,17.9,.649,2.9,4.5,4.0,63,63,1808,1.7,105,21.4,2.2,4.5,7.4,Elfrid Payton,23,Elfrid Payton,PG
10.7,0.6,4.9,.520,9.3,.545,8.3,15.2,.373,1.0,2.6,17.8,.632,2.8,4.4,3.8,44,44,1257,1.8,109,22.3,2.5,4.4,6.8,Elfrid Payton,23,Elfrid Payton,PG
10.3,0.5,7.2,.435,7.9,.467,7.5,16.0,.200,0.4,2.2,18.2,.685,3.2,4.7,4.3,19,19,551,1.5,97,19.5,1.7,4.7,8.7,Elfrid Payton,23,Elfrid Payton,PG
